Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t150,0.5045209733767757,1.0540564146626696,17.537361361,0.37435230280260917,5.4981128333792916e-8,0.0014864351371033976,0.16370500705363492,37.47053591822882,53.77804403330727,110.88406250055
t151,0.531797844751772,1.0227748828498622,17.559538582040002,0.3653745702117457,5.4795278044852484e-8,0.0014156325801767619,0.1629286580927055,37.7348939435007,53.77804403330698,111.15676820212923
t152,0.559950352091584,1.0273027313422534,17.33150180697,0.36564810313512575,5.500367987115133e-8,0.001409351740745685,0.1628622930272891,37.89579875747755,53.77804403330693,111.12251748409516
t153,0.5978714553354199,1.0106182170561104,17.1034650319,0.3638312864330036,5.9362822251042556e-8,0.0015172595597193583,0.162264966257556,37.80983909192322,53.77804403330717,110.82745140113502
t154,0.628329346517729,1.0714360572034272,16.87542825683,0.3767000438884738,5.510022419549588e-8,0.0014304233581341036,0.16350819468291852,37.78276789680769,53.77804403330729,110.67764430769589
t155,0.6669735634396778,1.1173574418542083,16.64739148176,0.39015404859194375,5.488244192879484e-8,0.0013951003492756536,0.16448742123914045,37.69345110998522,53.77804403330722,110.45925425540912
t156,0.7023484984276518,1.1491493619817559,16.4193547388,0.4001403792665251,5.5104972259249614e-8,0.0013583333870422064,0.16474911740879386,37.59448766335776,53.77804403330729,110.20963218104178
t157,0.7329917439251712,1.151983848041617,16.19131796373,0.4066613251860906,5.943375348729556e-8,0.0014755165797437986,0.16372051678789215,37.33191533661109,53.77804403330739,109.75811034360275
t158,0.7630988235413567,1.2160237082251768,16.04290483731,0.4179417183815158,5.521050407984705e-8,0.0014093612465028691,0.1652289564437731,37.14837868852972,53.77804403330657,109.53303018219512
t159,0.7847527513526361,1.2365116652903765,15.89449171089,0.4233215541952565,5.4994328277909433e-8,0.001385796341509284,0.1649605744465376,37.04354559382457,53.77804403330734,109.32701373464255
t160,0.8069208171785236,1.2610369379068487,15.74607858447,0.4300624892603149,5.518969144932039e-8,0.0013832715554258676,0.1649521577849755,36.957159159923194,53.77804403330742,109.1456375065764
