Year,Month,Day,Hour,Minute,Total PV Output (kW),,Month,Modeled Monthly Generation (MWh),Actual Monthly Generation (MWh),% Error,MSE
2012,11,10,12,0,1375.683377,,,,,,
2012,11,10,12,30,1126.395787,,,,,,
2012,11,10,13,0,1418.994443,,,,,,
2012,11,10,13,30,1447.871838,,,,,,
2012,11,10,14,0,1472.512418,,,,,,
2012,11,10,14,30,1444.833397,,,,,,
2012,11,10,15,0,1357.895652,,,,,,
2012,11,10,15,30,1180.743664,,,,,,
2012,11,10,16,0,686.7804933,,,,,,
2012,11,10,16,30,124.461837,,,,,,
2012,11,10,17,0,0,,,,,,
2012,11,10,17,30,0,,,,,,
2012,11,10,18,0,0,,,,,,
2012,11,10,18,30,0,,,,,,
2012,11,10,19,0,0,,,,,,
2012,11,10,19,30,0,,,,,,
2012,11,10,20,0,0,,,,,,
2012,11,10,20,30,0,,,,,,
2012,11,10,21,0,0,,,,,,
2012,11,10,21,30,0,,,,,,
2012,11,10,22,0,0,,,,,,
2012,11,10,22,30,0,,,,,,
2012,11,10,23,0,0,,,,,,
2012,11,10,23,30,0,,,,,,
2012,11,11,0,0,0,,,,,,
2012,11,11,0,30,0,,,,,,
2012,11,11,1,0,0,,,,,,
2012,11,11,1,30,0,,,,,,
2012,11,11,2,0,0,,,,,,
2012,11,11,2,30,0,,,,,,
2012,11,11,3,0,0,,,,,,
2012,11,11,3,30,0,,,,,,
2012,11,11,4,0,0,,,,,,
2012,11,11,4,30,0,,,,,,
2012,11,11,5,0,0,,,,,,
2012,11,11,5,30,0,,,,,,
2012,11,11,6,0,0,,,,,,
2012,11,11,6,30,37.10230299,,,,,,
2012,11,11,7,0,604.0656847,,,,,,
2012,11,11,7,30,1171.077296,,,,,,
2012,11,11,8,0,1344.899856,,,,,,
2012,11,11,8,30,1427.886292,,,,,,
2012,11,11,9,0,1444.724545,,,,,,
2012,11,11,9,30,1434.801129,,,,,,
2012,11,11,10,0,1406.745352,,,,,,
2012,11,11,10,30,1379.728104,,,,,,
2012,11,11,11,0,1352.485257,,,,,,
2012,11,11,11,30,1336.670042,,,,,,
2012,11,11,12,0,1343.143652,,,,,,
2012,11,11,12,30,1358.856176,,,,,,
2012,11,11,13,0,1375.929513,,,,,,
2012,11,11,13,30,1395.116979,,,,,,
2012,11,11,14,0,1403.087003,,,,,,
2012,11,11,14,30,1390.283971,,,,,,
2012,11,11,15,0,1312.088058,,,,,,
2012,11,11,15,30,1160.684579,,,,,,
2012,11,11,16,0,667.9926906,,,,,,
2012,11,11,16,30,124.0711911,,,,,,
2012,11,11,17,0,0,,,,,,
2012,11,11,17,30,0,,,,,,
2012,11,11,18,0,0,,,,,,
2012,11,11,18,30,0,,,,,,
2012,11,11,19,0,0,,,,,,
2012,11,11,19,30,0,,,,,,
2012,11,11,20,0,0,,,,,,
2012,11,11,20,30,0,,,,,,
2012,11,11,21,0,0,,,,,,
2012,11,11,21,30,0,,,,,,
2012,11,11,22,0,0,,,,,,
2012,11,11,22,30,0,,,,,,
2012,11,11,23,0,0,,,,,,
2012,11,11,23,30,0,,,,,,
2012,11,12,0,0,0,,,,,,
2012,11,12,0,30,0,,,,,,
2012,11,12,1,0,0,,,,,,
2012,11,12,1,30,0,,,,,,
2012,11,12,2,0,0,,,,,,
2012,11,12,2,30,0,,,,,,
2012,11,12,3,0,0,,,,,,
2012,11,12,3,30,0,,,,,,
2012,11,12,4,0,0,,,,,,
2012,11,12,4,30,0,,,,,,
2012,11,12,5,0,0,,,,,,
2012,11,12,5,30,0,,,,,,
2012,11,12,6,0,0,,,,,,
2012,11,12,6,30,43.26996765,,,,,,
2012,11,12,7,0,572.5202209,,,,,,
2012,11,12,7,30,1153.654771,,,,,,
2012,11,12,8,0,1343.970729,,,,,,
2012,11,12,8,30,1432.16349,,,,,,
2012,11,12,9,0,1455.653467,,,,,,
2012,11,12,9,30,1437.964649,,,,,,
2012,11,12,10,0,1403.426452,,,,,,
2012,11,12,10,30,1363.291667,,,,,,
2012,11,12,11,0,1328.898391,,,,,,
2012,11,12,11,30,1308.173516,,,,,,
2012,11,12,12,0,1310.415376,,,,,,
2012,11,12,12,30,1338.256064,,,,,,
2012,11,12,13,0,1360.803924,,,,,,
2012,11,12,13,30,1388.724652,,,,,,
2012,11,12,14,0,1413.67533,,,,,,
2012,11,12,14,30,1395.637111,,,,,,
2012,11,12,15,0,1311.207183,,,,,,
2012,11,12,15,30,1142.8986,,,,,,
2012,11,12,16,0,655.2689127,,,,,,
2012,11,12,16,30,111.5233144,,,,,,
2012,11,12,17,0,0,,,,,,
2012,11,12,17,30,0,,,,,,
2012,11,12,18,0,0,,,,,,
2012,11,12,18,30,0,,,,,,
2012,11,12,19,0,0,,,,,,
2012,11,12,19,30,0,,,,,,
2012,11,12,20,0,0,,,,,,
2012,11,12,20,30,0,,,,,,
2012,11,12,21,0,0,,,,,,
2012,11,12,21,30,0,,,,,,
2012,11,12,22,0,0,,,,,,
2012,11,12,22,30,0,,,,,,
2012,11,12,23,0,0,,,,,,
2012,11,12,23,30,0,,,,,,
2012,11,13,0,0,0,,,,,,
2012,11,13,0,30,0,,,,,,
2012,11,13,1,0,0,,,,,,
2012,11,13,1,30,0,,,,,,
2012,11,13,2,0,0,,,,,,
2012,11,13,2,30,0,,,,,,
2012,11,13,3,0,0,,,,,,
2012,11,13,3,30,0,,,,,,
2012,11,13,4,0,0,,,,,,
2012,11,13,4,30,0,,,,,,
2012,11,13,5,0,0,,,,,,
2012,11,13,5,30,0,,,,,,
2012,11,13,6,0,0,,,,,,
2012,11,13,6,30,35.55305398,,,,,,
2012,11,13,7,0,550.8041486,,,,,,
2012,11,13,7,30,1113.044199,,,,,,
2012,11,13,8,0,1295.714397,,,,,,
2012,11,13,8,30,1381.542271,,,,,,
2012,11,13,9,0,1411.213916,,,,,,
2012,11,13,9,30,1391.310711,,,,,,
2012,11,13,10,0,1370.659424,,,,,,
2012,11,13,10,30,1343.9824,,,,,,
2012,11,13,11,0,1315.958557,,,,,,
2012,11,13,11,30,1301.655516,,,,,,
2012,11,13,12,0,1306.540194,,,,,,
2012,11,13,12,30,1321.211571,,,,,,
2012,11,13,13,0,1338.058654,,,,,,
2012,11,13,13,30,1359.598663,,,,,,
2012,11,13,14,0,1372.034939,,,,,,
2012,11,13,14,30,1363.031205,,,,,,
2012,11,13,15,0,1285.925596,,,,,,
2012,11,13,15,30,1134.483677,,,,,,
2012,11,13,16,0,644.1896395,,,,,,
2012,11,13,16,30,109.1756884,,,,,,
2012,11,13,17,0,0,,,,,,
2012,11,13,17,30,0,,,,,,
2012,11,13,18,0,0,,,,,,
2012,11,13,18,30,0,,,,,,
2012,11,13,19,0,0,,,,,,
2012,11,13,19,30,0,,,,,,
2012,11,13,20,0,0,,,,,,
2012,11,13,20,30,0,,,,,,
2012,11,13,21,0,0,,,,,,
2012,11,13,21,30,0,,,,,,
2012,11,13,22,0,0,,,,,,
2012,11,13,22,30,0,,,,,,
2012,11,13,23,0,0,,,,,,
2012,11,13,23,30,0,,,,,,
2012,11,14,0,0,0,,,,,,
2012,11,14,0,30,0,,,,,,
2012,11,14,1,0,0,,,,,,
2012,11,14,1,30,0,,,,,,
2012,11,14,2,0,0,,,,,,
2012,11,14,2,30,0,,,,,,
2012,11,14,3,0,0,,,,,,
2012,11,14,3,30,0,,,,,,
2012,11,14,4,0,0,,,,,,
2012,11,14,4,30,0,,,,,,
2012,11,14,5,0,0,,,,,,
2012,11,14,5,30,0,,,,,,
2012,11,14,6,0,0,,,,,,
2012,11,14,6,30,14.53845288,,,,,,
2012,11,14,7,0,507.8274963,,,,,,
2012,11,14,7,30,496.082203,,,,,,
2012,11,14,8,0,1242.425336,,,,,,
2012,11,14,8,30,1337.998511,,,,,,
2012,11,14,9,0,1371.130864,,,,,,
2012,11,14,9,30,1362.209653,,,,,,
2012,11,14,10,0,1333.62237,,,,,,
2012,11,14,10,30,1070.204908,,,,,,
2012,11,14,11,0,1042.082977,,,,,,
2012,11,14,11,30,1118.045161,,,,,,
2012,11,14,12,0,1017.281272,,,,,,
2012,11,14,12,30,933.5158741,,,,,,
2012,11,14,13,0,1304.58479,,,,,,
2012,11,14,13,30,1329.574931,,,,,,
2012,11,14,14,0,958.8878455,,,,,,
2012,11,14,14,30,1332.428604,,,,,,
2012,11,14,15,0,771.2493375,,,,,,
2012,11,14,15,30,662.8263789,,,,,,
2012,11,14,16,0,460.6053535,,,,,,
2012,11,14,16,30,32.65158235,,,,,,
2012,11,14,17,0,0,,,,,,
2012,11,14,17,30,0,,,,,,
2012,11,14,18,0,0,,,,,,
2012,11,14,18,30,0,,,,,,
2012,11,14,19,0,0,,,,,,
2012,11,14,19,30,0,,,,,,
2012,11,14,20,0,0,,,,,,
2012,11,14,20,30,0,,,,,,
2012,11,14,21,0,0,,,,,,
2012,11,14,21,30,0,,,,,,
2012,11,14,22,0,0,,,,,,
2012,11,14,22,30,0,,,,,,
2012,11,14,23,0,0,,,,,,
2012,11,14,23,30,0,,,,,,
2012,11,15,0,0,0,,,,,,
2012,11,15,0,30,0,,,,,,
2012,11,15,1,0,0,,,,,,
2012,11,15,1,30,0,,,,,,
2012,11,15,2,0,0,,,,,,
2012,11,15,2,30,0,,,,,,
2012,11,15,3,0,0,,,,,,
2012,11,15,3,30,0,,,,,,
2012,11,15,4,0,0,,,,,,
2012,11,15,4,30,0,,,,,,
2012,11,15,5,0,0,,,,,,
2012,11,15,5,30,0,,,,,,
2012,11,15,6,0,0,,,,,,
2012,11,15,6,30,4.562657625,,,,,,
2012,11,15,7,0,49.85332927,,,,,,
2012,11,15,7,30,118.7267813,,,,,,
2012,11,15,8,0,85.21403428,,,,,,
2012,11,15,8,30,151.7051754,,,,,,
2012,11,15,9,0,54.44426545,,,,,,
2012,11,15,9,30,88.86843798,,,,,,
2012,11,15,10,0,84.36377356,,,,,,
2012,11,15,10,30,64.56590634,,,,,,
2012,11,15,11,0,223.8283555,,,,,,
2012,11,15,11,30,411.0424482,,,,,,
2012,11,15,12,0,401.3928807,,,,,,
2012,11,15,12,30,328.1128576,,,,,,
2012,11,15,13,0,60.21558398,,,,,,
2012,11,15,13,30,517.9059715,,,,,,
2012,11,15,14,0,117.8580666,,,,,,
2012,11,15,14,30,161.249172,,,,,,
2012,11,15,15,0,443.015931,,,,,,
2012,11,15,15,30,210.7061111,,,,,,
2012,11,15,16,0,64.28151747,,,,,,
2012,11,15,16,30,8.316341422,,,,,,
2012,11,15,17,0,0,,,,,,
2012,11,15,17,30,0,,,,,,
2012,11,15,18,0,0,,,,,,
2012,11,15,18,30,0,,,,,,
2012,11,15,19,0,0,,,,,,
2012,11,15,19,30,0,,,,,,
2012,11,15,20,0,0,,,,,,
2012,11,15,20,30,0,,,,,,
2012,11,15,21,0,0,,,,,,
2012,11,15,21,30,0,,,,,,
2012,11,15,22,0,0,,,,,,
2012,11,15,22,30,0,,,,,,
2012,11,15,23,0,0,,,,,,
2012,11,15,23,30,0,,,,,,
2012,11,16,0,0,0,,,,,,
2012,11,16,0,30,0,,,,,,
2012,11,16,1,0,0,,,,,,
2012,11,16,1,30,0,,,,,,
2012,11,16,2,0,0,,,,,,
2012,11,16,2,30,0,,,,,,
2012,11,16,3,0,0,,,,,,
2012,11,16,3,30,0,,,,,,
2012,11,16,4,0,0,,,,,,
2012,11,16,4,30,0,,,,,,
2012,11,16,5,0,0,,,,,,
2012,11,16,5,30,0,,,,,,
2012,11,16,6,0,0,,,,,,
2012,11,16,6,30,2.215199234,,,,,,
2012,11,16,7,0,38.31266195,,,,,,
2012,11,16,7,30,95.44810464,,,,,,
2012,11,16,8,0,881.4189051,,,,,,
2012,11,16,8,30,979.9156728,,,,,,
2012,11,16,9,0,1301.365707,,,,,,
2012,11,16,9,30,1300.253047,,,,,,
2012,11,16,10,0,1285.776207,,,,,,
2012,11,16,10,30,1263.801723,,,,,,
2012,11,16,11,0,988.5834831,,,,,,
2012,11,16,11,30,1229.935018,,,,,,
2012,11,16,12,0,1243.255855,,,,,,
2012,11,16,12,30,1262.929983,,,,,,
2012,11,16,13,0,1282.812511,,,,,,
2012,11,16,13,30,1307.959726,,,,,,
2012,11,16,14,0,1324.028261,,,,,,
2012,11,16,14,30,1309.957029,,,,,,
2012,11,16,15,0,1227.918248,,,,,,
2012,11,16,15,30,1062.052835,,,,,,
2012,11,16,16,0,577.4458162,,,,,,
2012,11,16,16,30,89.1758061,,,,,,
2012,11,16,17,0,0,,,,,,
2012,11,16,17,30,0,,,,,,
2012,11,16,18,0,0,,,,,,
2012,11,16,18,30,0,,,,,,
2012,11,16,19,0,0,,,,,,
2012,11,16,19,30,0,,,,,,
2012,11,16,20,0,0,,,,,,
2012,11,16,20,30,0,,,,,,
2012,11,16,21,0,0,,,,,,
2012,11,16,21,30,0,,,,,,
2012,11,16,22,0,0,,,,,,
2012,11,16,22,30,0,,,,,,
2012,11,16,23,0,0,,,,,,
2012,11,16,23,30,0,,,,,,
2012,11,17,0,0,0,,,,,,
2012,11,17,0,30,0,,,,,,
2012,11,17,1,0,0,,,,,,
2012,11,17,1,30,0,,,,,,
2012,11,17,2,0,0,,,,,,
2012,11,17,2,30,0,,,,,,
2012,11,17,3,0,0,,,,,,
2012,11,17,3,30,0,,,,,,
2012,11,17,4,0,0,,,,,,
2012,11,17,4,30,0,,,,,,
2012,11,17,5,0,0,,,,,,
2012,11,17,5,30,0,,,,,,
2012,11,17,6,0,0,,,,,,
2012,11,17,6,30,0,,,,,,
2012,11,17,7,0,435.0573708,,,,,,
2012,11,17,7,30,498.3972711,,,,,,
2012,11,17,8,0,1186.718237,,,,,,
2012,11,17,8,30,1283.922663,,,,,,
2012,11,17,9,0,867.6424808,,,,,,
2012,11,17,9,30,1313.395931,,,,,,
2012,11,17,10,0,1285.263266,,,,,,
2012,11,17,10,30,1261.238526,,,,,,
2012,11,17,11,0,921.024239,,,,,,
2012,11,17,11,30,919.2146636,,,,,,
2012,11,17,12,0,1239.076468,,,,,,
2012,11,17,12,30,827.6553054,,,,,,
2012,11,17,13,0,1278.849118,,,,,,
2012,11,17,13,30,1304.052765,,,,,,
2012,11,17,14,0,1327.241042,,,,,,
2012,11,17,14,30,1305.863466,,,,,,
2012,11,17,15,0,986.8753274,,,,,,
2012,11,17,15,30,748.6990564,,,,,,
2012,11,17,16,0,403.1629012,,,,,,
2012,11,17,16,30,65.09226617,,,,,,
2012,11,17,17,0,0,,,,,,
2012,11,17,17,30,0,,,,,,
2012,11,17,18,0,0,,,,,,
2012,11,17,18,30,0,,,,,,
2012,11,17,19,0,0,,,,,,
2012,11,17,19,30,0,,,,,,
2012,11,17,20,0,0,,,,,,
2012,11,17,20,30,0,,,,,,
2012,11,17,21,0,0,,,,,,
2012,11,17,21,30,0,,,,,,
2012,11,17,22,0,0,,,,,,
2012,11,17,22,30,0,,,,,,
2012,11,17,23,0,0,,,,,,
2012,11,17,23,30,0,,,,,,
2012,11,18,0,0,0,,,,,,
2012,11,18,0,30,0,,,,,,
2012,11,18,1,0,0,,,,,,
2012,11,18,1,30,0,,,,,,
2012,11,18,2,0,0,,,,,,
2012,11,18,2,30,0,,,,,,
2012,11,18,3,0,0,,,,,,
2012,11,18,3,30,0,,,,,,
2012,11,18,4,0,0,,,,,,
2012,11,18,4,30,0,,,,,,
2012,11,18,5,0,0,,,,,,
2012,11,18,5,30,0,,,,,,
2012,11,18,6,0,0,,,,,,
2012,11,18,6,30,0,,,,,,
2012,11,18,7,0,419.0259433,,,,,,
2012,11,18,7,30,494.3023718,,,,,,
2012,11,18,8,0,728.2832699,,,,,,
2012,11,18,8,30,795.2200963,,,,,,
2012,11,18,9,0,771.3086435,,,,,,
2012,11,18,9,30,729.508157,,,,,,
2012,11,18,10,0,876.118233,,,,,,
2012,11,18,10,30,1015.695479,,,,,,
2012,11,18,11,0,1250.84955,,,,,,
2012,11,18,11,30,1031.140401,,,,,,
2012,11,18,12,0,1250.029501,,,,,,
2012,11,18,12,30,1272.505883,,,,,,
2012,11,18,13,0,1300.020273,,,,,,
2012,11,18,13,30,1327.971529,,,,,,
2012,11,18,14,0,1347.981072,,,,,,
2012,11,18,14,30,1341.001814,,,,,,
2012,11,18,15,0,1261.218404,,,,,,
2012,11,18,15,30,1094.566816,,,,,,
2012,11,18,16,0,581.8458634,,,,,,
2012,11,18,16,30,50.44288792,,,,,,
2012,11,18,17,0,0,,,,,,
2012,11,18,17,30,0,,,,,,
2012,11,18,18,0,0,,,,,,
2012,11,18,18,30,0,,,,,,
2012,11,18,19,0,0,,,,,,
2012,11,18,19,30,0,,,,,,
2012,11,18,20,0,0,,,,,,
2012,11,18,20,30,0,,,,,,
2012,11,18,21,0,0,,,,,,
2012,11,18,21,30,0,,,,,,
2012,11,18,22,0,0,,,,,,
2012,11,18,22,30,0,,,,,,
2012,11,18,23,0,0,,,,,,
2012,11,18,23,30,0,,,,,,
2012,11,19,0,0,0,,,,,,
2012,11,19,0,30,0,,,,,,
2012,11,19,1,0,0,,,,,,
2012,11,19,1,30,0,,,,,,
2012,11,19,2,0,0,,,,,,
2012,11,19,2,30,0,,,,,,
2012,11,19,3,0,0,,,,,,
2012,11,19,3,30,0,,,,,,
2012,11,19,4,0,0,,,,,,
2012,11,19,4,30,0,,,,,,
2012,11,19,5,0,0,,,,,,
2012,11,19,5,30,0,,,,,,
2012,11,19,6,0,0,,,,,,
2012,11,19,6,30,0,,,,,,
2012,11,19,7,0,413.4810911,,,,,,
2012,11,19,7,30,938.6348659,,,,,,
2012,11,19,8,0,1191.948571,,,,,,
2012,11,19,8,30,1291.987105,,,,,,
2012,11,19,9,0,1330.413415,,,,,,
2012,11,19,9,30,1314.932799,,,,,,
2012,11,19,10,0,1284.844012,,,,,,
2012,11,19,10,30,1255.18884,,,,,,
2012,11,19,11,0,1226.894566,,,,,,
2012,11,19,11,30,1213.904046,,,,,,
2012,11,19,12,0,1222.868184,,,,,,
2012,11,19,12,30,1246.601175,,,,,,
2012,11,19,13,0,1275.716663,,,,,,
2012,11,19,13,30,1304.850969,,,,,,
2012,11,19,14,0,1323.67343,,,,,,
2012,11,19,14,30,1315.721181,,,,,,
2012,11,19,15,0,1237.232466,,,,,,
2012,11,19,15,30,1074.048695,,,,,,
2012,11,19,16,0,567.2363905,,,,,,
2012,11,19,16,30,48.06839997,,,,,,
2012,11,19,17,0,0,,,,,,
2012,11,19,17,30,0,,,,,,
2012,11,19,18,0,0,,,,,,
2012,11,19,18,30,0,,,,,,
2012,11,19,19,0,0,,,,,,
2012,11,19,19,30,0,,,,,,
2012,11,19,20,0,0,,,,,,
2012,11,19,20,30,0,,,,,,
2012,11,19,21,0,0,,,,,,
2012,11,19,21,30,0,,,,,,
2012,11,19,22,0,0,,,,,,
2012,11,19,22,30,0,,,,,,
2012,11,19,23,0,0,,,,,,
2012,11,19,23,30,0,,,,,,
2012,11,20,0,0,0,,,,,,
2012,11,20,0,30,0,,,,,,
2012,11,20,1,0,0,,,,,,
2012,11,20,1,30,0,,,,,,
2012,11,20,2,0,0,,,,,,
2012,11,20,2,30,0,,,,,,
2012,11,20,3,0,0,,,,,,
2012,11,20,3,30,0,,,,,,
2012,11,20,4,0,0,,,,,,
2012,11,20,4,30,0,,,,,,
2012,11,20,5,0,0,,,,,,
2012,11,20,5,30,0,,,,,,
2012,11,20,6,0,0,,,,,,
2012,11,20,6,30,0,,,,,,
2012,11,20,7,0,398.7769629,,,,,,
2012,11,20,7,30,923.0265544,,,,,,
2012,11,20,8,0,1177.720654,,,,,,
2012,11,20,8,30,1278.094493,,,,,,
2012,11,20,9,0,1311.384544,,,,,,
2012,11,20,9,30,1303.019061,,,,,,
2012,11,20,10,0,1277.210009,,,,,,
2012,11,20,10,30,1251.75692,,,,,,
2012,11,20,11,0,1224.28409,,,,,,
2012,11,20,11,30,1212.275787,,,,,,
2012,11,20,12,0,1224.479396,,,,,,
2012,11,20,12,30,1247.302888,,,,,,
2012,11,20,13,0,1277.480573,,,,,,
2012,11,20,13,30,1305.292379,,,,,,
2012,11,20,14,0,1332.139638,,,,,,
2012,11,20,14,30,1315.146977,,,,,,
2012,11,20,15,0,1232.034278,,,,,,
2012,11,20,15,30,1065.412589,,,,,,
2012,11,20,16,0,550.9368373,,,,,,
2012,11,20,16,30,43.24331101,,,,,,
2012,11,20,17,0,0,,,,,,
2012,11,20,17,30,0,,,,,,
2012,11,20,18,0,0,,,,,,
2012,11,20,18,30,0,,,,,,
2012,11,20,19,0,0,,,,,,
2012,11,20,19,30,0,,,,,,
2012,11,20,20,0,0,,,,,,
2012,11,20,20,30,0,,,,,,
2012,11,20,21,0,0,,,,,,
2012,11,20,21,30,0,,,,,,
2012,11,20,22,0,0,,,,,,
2012,11,20,22,30,0,,,,,,
2012,11,20,23,0,0,,,,,,
2012,11,20,23,30,0,,,,,,
2012,11,21,0,0,0,,,,,,
2012,11,21,0,30,0,,,,,,
2012,11,21,1,0,0,,,,,,
2012,11,21,1,30,0,,,,,,
2012,11,21,2,0,0,,,,,,
2012,11,21,2,30,0,,,,,,
2012,11,21,3,0,0,,,,,,
2012,11,21,3,30,0,,,,,,
2012,11,21,4,0,0,,,,,,
2012,11,21,4,30,0,,,,,,
2012,11,21,5,0,0,,,,,,
2012,11,21,5,30,0,,,,,,
2012,11,21,6,0,0,,,,,,
2012,11,21,6,30,0,,,,,,
2012,11,21,7,0,200.2727428,,,,,,
2012,11,21,7,30,488.6856166,,,,,,
2012,11,21,8,0,112.5362771,,,,,,
2012,11,21,8,30,256.2764093,,,,,,
2012,11,21,9,0,318.9411867,,,,,,
2012,11,21,9,30,371.4353191,,,,,,
2012,11,21,10,0,969.4223159,,,,,,
2012,11,21,10,30,972.2418791,,,,,,
2012,11,21,11,0,1231.888551,,,,,,
2012,11,21,11,30,1217.140795,,,,,,
2012,11,21,12,0,1226.077395,,,,,,
2012,11,21,12,30,1246.641779,,,,,,
2012,11,21,13,0,1271.120862,,,,,,
2012,11,21,13,30,1306.32007,,,,,,
2012,11,21,14,0,1323.332795,,,,,,
2012,11,21,14,30,1292.912287,,,,,,
2012,11,21,15,0,1207.734494,,,,,,
2012,11,21,15,30,1044.137992,,,,,,
2012,11,21,16,0,535.1305382,,,,,,
2012,11,21,16,30,39.97287618,,,,,,
2012,11,21,17,0,0,,,,,,
2012,11,21,17,30,0,,,,,,
2012,11,21,18,0,0,,,,,,
2012,11,21,18,30,0,,,,,,
2012,11,21,19,0,0,,,,,,
2012,11,21,19,30,0,,,,,,
2012,11,21,20,0,0,,,,,,
2012,11,21,20,30,0,,,,,,
2012,11,21,21,0,0,,,,,,
2012,11,21,21,30,0,,,,,,
2012,11,21,22,0,0,,,,,,
2012,11,21,22,30,0,,,,,,
2012,11,21,23,0,0,,,,,,
2012,11,21,23,30,0,,,,,,
2012,11,22,0,0,0,,,,,,
2012,11,22,0,30,0,,,,,,
2012,11,22,1,0,0,,,,,,
2012,11,22,1,30,0,,,,,,
2012,11,22,2,0,0,,,,,,
2012,11,22,2,30,0,,,,,,
2012,11,22,3,0,0,,,,,,
2012,11,22,3,30,0,,,,,,
2012,11,22,4,0,0,,,,,,
2012,11,22,4,30,0,,,,,,
2012,11,22,5,0,0,,,,,,
2012,11,22,5,30,0,,,,,,
2012,11,22,6,0,0,,,,,,
2012,11,22,6,30,0,,,,,,
2012,11,22,7,0,346.7343142,,,,,,
2012,11,22,7,30,848.1895195,,,,,,
2012,11,22,8,0,1133.428514,,,,,,
2012,11,22,8,30,1229.354018,,,,,,
2012,11,22,9,0,1268.308303,,,,,,
2012,11,22,9,30,1260.869058,,,,,,
2012,11,22,10,0,1233.390214,,,,,,
2012,11,22,10,30,1213.424965,,,,,,
2012,11,22,11,0,1194.610444,,,,,,
2012,11,22,11,30,1182.43956,,,,,,
2012,11,22,12,0,1194.600535,,,,,,
2012,11,22,12,30,1213.397504,,,,,,
2012,11,22,13,0,1238.335289,,,,,,
2012,11,22,13,30,1268.866846,,,,,,
2012,11,22,14,0,1282.703648,,,,,,
2012,11,22,14,30,1260.530018,,,,,,
2012,11,22,15,0,1173.081509,,,,,,
2012,11,22,15,30,1008.569705,,,,,,
2012,11,22,16,0,509.4997915,,,,,,
2012,11,22,16,30,35.86525147,,,,,,
2012,11,22,17,0,0,,,,,,
2012,11,22,17,30,0,,,,,,
2012,11,22,18,0,0,,,,,,
2012,11,22,18,30,0,,,,,,
2012,11,22,19,0,0,,,,,,
2012,11,22,19,30,0,,,,,,
2012,11,22,20,0,0,,,,,,
2012,11,22,20,30,0,,,,,,
2012,11,22,21,0,0,,,,,,
2012,11,22,21,30,0,,,,,,
2012,11,22,22,0,0,,,,,,
2012,11,22,22,30,0,,,,,,
2012,11,22,23,0,0,,,,,,
2012,11,22,23,30,0,,,,,,
2012,11,23,0,0,0,,,,,,
2012,11,23,0,30,0,,,,,,
2012,11,23,1,0,0,,,,,,
2012,11,23,1,30,0,,,,,,
2012,11,23,2,0,0,,,,,,
2012,11,23,2,30,0,,,,,,
2012,11,23,3,0,0,,,,,,
2012,11,23,3,30,0,,,,,,
2012,11,23,4,0,0,,,,,,
2012,11,23,4,30,0,,,,,,
2012,11,23,5,0,0,,,,,,
2012,11,23,5,30,0,,,,,,
2012,11,23,6,0,0,,,,,,
2012,11,23,6,30,0,,,,,,
2012,11,23,7,0,331.2383047,,,,,,
2012,11,23,7,30,833.3080688,,,,,,
2012,11,23,8,0,723.6371782,,,,,,
2012,11,23,8,30,318.9662589,,,,,,
2012,11,23,9,0,820.5427506,,,,,,
2012,11,23,9,30,1269.095338,,,,,,
2012,11,23,10,0,1258.880281,,,,,,
2012,11,23,10,30,1235.508867,,,,,,
2012,11,23,11,0,1210.19537,,,,,,
2012,11,23,11,30,1196.265011,,,,,,
2012,11,23,12,0,1200.532229,,,,,,
2012,11,23,12,30,1219.102524,,,,,,
2012,11,23,13,0,1237.85247,,,,,,
2012,11,23,13,30,1266.960342,,,,,,
2012,11,23,14,0,1290.051468,,,,,,
2012,11,23,14,30,1266.449252,,,,,,
2012,11,23,15,0,1181.945174,,,,,,
2012,11,23,15,30,1011.157721,,,,,,
2012,11,23,16,0,512.1215201,,,,,,
2012,11,23,16,30,34.9914253,,,,,,
2012,11,23,17,0,0,,,,,,
2012,11,23,17,30,0,,,,,,
2012,11,23,18,0,0,,,,,,
2012,11,23,18,30,0,,,,,,
2012,11,23,19,0,0,,,,,,
2012,11,23,19,30,0,,,,,,
2012,11,23,20,0,0,,,,,,
2012,11,23,20,30,0,,,,,,
2012,11,23,21,0,0,,,,,,
2012,11,23,21,30,0,,,,,,
2012,11,23,22,0,0,,,,,,
2012,11,23,22,30,0,,,,,,
2012,11,23,23,0,0,,,,,,
2012,11,23,23,30,0,,,,,,
2012,11,24,0,0,0,,,,,,
2012,11,24,0,30,0,,,,,,
2012,11,24,1,0,0,,,,,,
2012,11,24,1,30,0,,,,,,
2012,11,24,2,0,0,,,,,,
2012,11,24,2,30,0,,,,,,
2012,11,24,3,0,0,,,,,,
2012,11,24,3,30,0,,,,,,
2012,11,24,4,0,0,,,,,,
2012,11,24,4,30,0,,,,,,
2012,11,24,5,0,0,,,,,,
2012,11,24,5,30,0,,,,,,
2012,11,24,6,0,0,,,,,,
2012,11,24,6,30,0,,,,,,
2012,11,24,7,0,330.9062355,,,,,,
2012,11,24,7,30,841.4726513,,,,,,
2012,11,24,8,0,1130.060217,,,,,,
2012,11,24,8,30,1235.71254,,,,,,
2012,11,24,9,0,1272.359058,,,,,,
2012,11,24,9,30,1259.251809,,,,,,
2012,11,24,10,0,1218.454051,,,,,,
2012,11,24,10,30,1194.401725,,,,,,
2012,11,24,11,0,1166.324277,,,,,,
2012,11,24,11,30,1155.172891,,,,,,
2012,11,24,12,0,1167.300131,,,,,,
