325158,city??,CA,country??,2012,32.7200508118,-116.26385498,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2022-10-10,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
29.7,0.86,6.550,271.9,,,,,,
29.4,0.86,3.260,283.0,,,,,,
28.2,0.86,1.560,9.1,,,,,,
28.1,0.86,4.330,62.3,,,,,,
29.3,0.86,2.460,342.4,,,,,,
29.2,0.86,0.720,354.9,,,,,,
28.2,0.86,3.370,254.3,,,,,,
28.1,0.86,2.510,229.4,,,,,,
28.5,0.86,1.820,192.2,,,,,,
29.1,0.86,2.280,139.2,,,,,,
30.3,0.86,3.530,129.0,,,,,,
30.7,0.86,4.380,86.9,,,,,,
28.2,0.86,15.300,177.0,,,,,,
26.6,0.86,12.430,94.9,,,,,,
25.8,0.86,10.670,139.6,,,,,,
26.6,0.86,7.750,144.6,,,,,,
29.9,0.86,7.960,158.7,,,,,,
29.9,0.86,6.820,200.3,,,,,,
30.0,0.86,7.270,220.5,,,,,,
29.1,0.86,7.480,242.6,,,,,,
28.9,0.86,6.960,241.3,,,,,,
29.3,0.86,7.430,236.4,,,,,,
28.7,0.86,7.000,240.6,,,,,,
28.3,0.86,5.880,237.6,,,,,,
28.0,0.86,5.000,237.2,,,,,,
27.9,0.86,5.480,226.8,,,,,,
27.6,0.86,6.220,226.7,,,,,,
27.3,0.86,6.460,225.2,,,,,,
27.0,0.86,6.190,231.6,,,,,,
26.8,0.86,6.260,228.2,,,,,,
26.7,0.86,6.150,225.2,,,,,,
26.8,0.86,5.960,223.3,,,,,,
27.0,0.86,5.640,224.9,,,,,,
27.3,0.86,5.210,226.0,,,,,,
28.4,0.86,5.690,220.0,,,,,,
29.5,0.86,6.250,217.3,,,,,,
30.2,0.86,6.320,219.4,,,,,,
30.7,0.86,7.150,220.8,,,,,,
30.7,0.86,8.520,228.2,,,,,,
30.1,0.86,9.140,235.4,,,,,,
29.5,0.86,10.100,237.3,,,,,,
28.7,0.86,10.560,241.3,,,,,,
27.7,0.86,10.800,245.8,,,,,,
26.7,0.86,10.380,247.1,,,,,,
26.4,0.86,9.750,245.3,,,,,,
26.6,0.86,10.100,245.5,,,,,,
26.3,0.86,10.030,244.1,,,,,,
25.7,0.86,9.660,246.0,,,,,,
25.5,0.86,8.520,243.0,,,,,,
25.3,0.86,8.000,243.5,,,,,,
25.2,0.86,7.400,247.3,,,,,,
25.3,0.86,7.250,250.2,,,,,,
25.8,0.86,4.600,258.0,,,,,,
26.0,0.86,4.580,251.4,,,,,,
25.8,0.86,6.110,249.5,,,,,,
25.5,0.86,5.670,248.2,,,,,,
25.2,0.86,4.400,255.2,,,,,,
25.8,0.86,4.590,243.7,,,,,,
26.4,0.86,5.310,235.7,,,,,,
27.2,0.86,5.670,243.7,,,,,,
27.8,0.86,5.420,240.6,,,,,,
28.5,0.86,4.330,237.4,,,,,,
29.1,0.86,4.420,236.3,,,,,,
29.0,0.86,5.870,243.9,,,,,,
28.4,0.86,8.490,245.3,,,,,,
27.9,0.86,9.640,253.8,,,,,,
27.0,0.86,8.760,257.2,,,,,,
25.8,0.86,8.580,258.1,,,,,,
25.5,0.86,8.960,271.4,,,,,,
26.0,0.86,8.610,271.5,,,,,,
26.4,0.86,8.010,274.0,,,,,,
27.2,0.86,6.550,277.7,,,,,,
27.2,0.86,5.690,281.1,,,,,,
27.8,0.86,3.420,302.0,,,,,,
27.4,0.86,1.410,339.9,,,,,,
26.9,0.86,1.010,13.6,,,,,,
26.5,0.86,1.700,21.5,,,,,,
25.4,0.86,4.090,45.1,,,,,,
24.8,0.86,3.500,29.8,,,,,,
24.2,0.86,5.420,39.3,,,,,,
24.1,0.86,5.400,37.3,,,,,,
24.4,0.86,5.280,37.3,,,,,,
24.2,0.86,6.210,48.4,,,,,,
24.2,0.86,7.000,48.4,,,,,,
24.9,0.86,6.240,62.4,,,,,,
25.6,0.86,6.300,70.9,,,,,,
26.3,0.86,6.960,75.9,,,,,,
26.7,0.86,7.030,74.7,,,,,,
27.3,0.86,6.610,86.8,,,,,,
27.7,0.86,6.220,95.3,,,,,,
25.7,0.86,7.000,259.3,,,,,,
25.4,0.86,4.860,258.9,,,,,,
26.0,0.86,2.520,250.8,,,,,,
26.4,0.86,0.960,180.5,,,,,,
25.9,0.86,1.690,131.3,,,,,,
25.5,0.86,3.520,72.4,,,,,,
24.9,0.86,3.460,75.2,,,,,,
24.3,0.86,4.610,51.9,,,,,,
23.3,0.86,4.570,29.4,,,,,,
22.6,0.86,5.770,27.6,,,,,,
22.0,0.86,6.460,31.6,,,,,,
21.4,0.86,7.520,28.4,,,,,,
21.0,0.86,7.250,44.1,,,,,,
20.8,0.86,7.800,36.8,,,,,,
20.5,0.86,7.570,36.5,,,,,,
20.3,0.86,8.000,37.5,,,,,,
20.4,0.86,7.780,45.3,,,,,,
21.1,0.87,7.210,59.8,,,,,,
22.1,0.86,6.940,69.6,,,,,,
22.9,0.86,6.010,76.8,,,,,,
24.1,0.86,6.270,77.3,,,,,,
25.0,0.86,6.320,74.3,,,,,,
25.7,0.86,5.290,77.7,,,,,,
26.1,0.86,4.390,97.0,,,,,,
25.3,0.86,6.390,248.0,,,,,,
24.5,0.86,6.120,252.7,,,,,,
23.6,0.86,5.250,268.2,,,,,,
24.0,0.86,3.350,288.6,,,,,,
23.9,0.86,2.390,343.2,,,,,,
23.7,0.86,3.480,29.9,,,,,,
23.4,0.86,3.230,4.5,,,,,,
22.9,0.86,3.750,33.7,,,,,,
22.5,0.86,4.870,19.7,,,,,,
21.9,0.86,4.660,29.9,,,,,,
21.8,0.86,4.650,31.8,,,,,,
21.0,0.86,5.900,23.6,,,,,,
20.0,0.86,6.720,31.9,,,,,,
20.1,0.86,5.890,33.4,,,,,,
20.1,0.86,5.020,34.4,,,,,,
20.7,0.86,4.880,37.9,,,,,,
21.0,0.86,5.000,47.1,,,,,,
21.6,0.86,5.160,48.4,,,,,,
22.6,0.86,4.320,53.2,,,,,,
23.6,0.86,4.410,63.7,,,,,,
24.6,0.86,3.750,68.1,,,,,,
25.4,0.86,3.800,63.3,,,,,,
25.8,0.86,3.620,68.6,,,,,,
26.1,0.86,1.690,137.0,,,,,,
25.3,0.86,7.960,242.8,,,,,,
24.6,0.86,5.390,254.1,,,,,,
24.4,0.86,2.320,268.1,,,,,,
24.3,0.86,1.680,295.7,,,,,,
23.9,0.86,2.940,271.5,,,,,,
22.9,0.86,3.970,255.2,,,,,,
23.1,0.86,2.630,256.3,,,,,,
23.3,0.86,2.050,233.3,,,,,,
23.5,0.86,1.620,225.1,,,,,,
23.4,0.86,1.540,219.2,,,,,,
23.2,0.86,0.470,237.0,,,,,,
23.0,0.86,0.500,231.9,,,,,,
23.3,0.86,0.950,338.6,,,,,,
23.0,0.86,3.320,52.0,,,,,,
23.1,0.86,1.910,57.4,,,,,,
23.4,0.86,2.220,58.9,,,,,,
23.8,0.86,2.750,67.3,,,,,,
24.3,0.86,4.240,62.8,,,,,,
25.2,0.86,3.900,81.3,,,,,,
26.0,0.86,4.570,79.1,,,,,,
26.6,0.86,5.480,75.1,,,,,,
27.2,0.86,4.240,79.4,,,,,,
27.8,0.86,1.680,105.5,,,,,,
26.3,0.86,8.730,254.5,,,,,,
25.5,0.86,9.860,257.1,,,,,,
24.4,0.86,9.050,260.3,,,,,,
23.5,0.86,7.680,265.4,,,,,,
23.5,0.86,7.850,266.1,,,,,,
24.1,0.86,6.860,267.6,,,,,,
23.9,0.86,7.310,270.3,,,,,,
24.2,0.86,6.940,276.2,,,,,,
23.9,0.86,7.210,272.6,,,,,,
22.7,0.86,7.010,270.7,,,,,,
22.3,0.86,8.600,270.2,,,,,,
21.9,0.86,7.920,266.7,,,,,,
21.4,0.86,7.110,258.9,,,,,,
22.2,0.86,6.490,279.1,,,,,,
22.4,0.86,3.860,276.9,,,,,,
21.9,0.86,5.460,262.1,,,,,,
22.9,0.86,5.170,255.5,,,,,,
23.9,0.86,3.980,241.3,,,,,,
25.0,0.86,3.270,244.3,,,,,,
25.9,0.86,3.430,229.8,,,,,,
26.6,0.86,4.110,237.5,,,,,,
26.9,0.86,5.190,237.7,,,,,,
26.4,0.86,7.860,248.7,,,,,,
25.5,0.86,9.870,248.1,,,,,,
24.9,0.86,10.610,254.7,,,,,,
24.1,0.86,11.140,261.6,,,,,,
23.4,0.86,10.570,260.4,,,,,,
22.4,0.86,10.290,264.7,,,,,,
22.3,0.86,10.780,270.0,,,,,,
22.9,0.86,11.230,272.3,,,,,,
22.0,0.86,11.590,270.0,,,,,,
21.9,0.86,10.360,277.4,,,,,,
22.5,0.86,10.320,274.5,,,,,,
21.4,0.86,9.870,273.2,,,,,,
21.2,0.86,9.480,273.8,,,,,,
22.7,0.86,7.770,279.3,,,,,,
22.4,0.86,6.610,280.2,,,,,,
23.5,0.86,5.200,285.8,,,,,,
22.6,0.86,3.530,282.6,,,,,,
22.2,0.86,4.950,275.0,,,,,,
23.2,0.86,3.840,266.3,,,,,,
24.0,0.86,4.350,263.8,,,,,,
24.6,0.86,5.130,253.8,,,,,,
24.8,0.86,6.430,249.7,,,,,,
25.2,0.86,7.470,247.7,,,,,,
24.9,0.86,9.780,244.1,,,,,,
24.5,0.86,11.380,250.2,,,,,,
24.5,0.86,11.150,255.1,,,,,,
23.7,0.86,11.660,257.2,,,,,,
22.7,0.86,11.910,259.3,,,,,,
22.1,0.86,10.630,264.1,,,,,,
21.4,0.86,9.420,261.9,,,,,,
22.1,0.86,9.830,269.9,,,,,,
22.5,0.86,10.010,275.6,,,,,,
22.2,0.86,9.630,274.9,,,,,,
22.0,0.86,7.970,273.9,,,,,,
21.9,0.86,8.070,272.0,,,,,,
22.3,0.86,6.140,281.1,,,,,,
21.7,0.86,6.420,278.6,,,,,,
22.1,0.86,5.570,285.9,,,,,,
21.8,0.86,4.840,298.1,,,,,,
21.7,0.86,3.210,357.2,,,,,,
21.4,0.86,3.160,316.2,,,,,,
21.6,0.86,2.040,352.5,,,,,,
21.9,0.86,1.340,83.5,,,,,,
22.7,0.86,1.680,62.0,,,,,,
23.3,0.86,0.570,99.5,,,,,,
24.1,0.86,2.920,242.0,,,,,,
24.3,0.86,5.450,242.9,,,,,,
24.4,0.86,7.310,244.3,,,,,,
24.6,0.86,7.440,250.3,,,,,,
24.0,0.86,10.160,251.1,,,,,,
23.2,0.86,11.130,256.3,,,,,,
22.5,0.86,10.340,259.2,,,,,,
21.4,0.86,9.380,260.3,,,,,,
20.9,0.86,8.480,268.7,,,,,,
22.3,0.86,6.920,279.8,,,,,,
23.1,0.86,4.540,280.4,,,,,,
23.2,0.86,3.320,279.6,,,,,,
22.5,0.86,2.950,275.6,,,,,,
22.3,0.86,1.690,271.6,,,,,,
21.9,0.86,1.910,231.4,,,,,,
21.5,0.86,2.040,231.7,,,,,,
21.3,0.86,2.840,219.5,,,,,,
21.1,0.86,1.890,225.8,,,,,,
20.8,0.86,0.890,266.1,,,,,,
20.6,0.86,0.270,69.1,,,,,,
20.8,0.86,0.930,66.6,,,,,,
21.1,0.86,1.850,54.2,,,,,,
21.3,0.86,3.240,74.6,,,,,,
21.9,0.86,4.130,67.8,,,,,,
22.9,0.86,3.430,68.7,,,,,,
23.7,0.86,3.340,82.5,,,,,,
24.7,0.86,2.410,126.6,,,,,,
24.7,0.86,5.300,242.4,,,,,,
24.0,0.86,8.090,241.1,,,,,,
23.7,0.86,8.450,249.9,,,,,,
22.8,0.86,8.590,253.4,,,,,,
21.4,0.86,8.000,258.9,,,,,,
21.4,0.86,7.640,270.0,,,,,,
22.2,0.86,7.600,264.4,,,,,,
22.1,0.86,7.400,265.4,,,,,,
22.1,0.86,7.250,263.6,,,,,,
22.2,0.86,7.440,255.6,,,,,,
21.8,0.86,7.520,256.3,,,,,,
21.4,0.86,7.750,253.3,,,,,,
21.8,0.86,7.910,251.0,,,,,,
21.6,0.86,7.480,251.3,,,,,,
21.5,0.86,7.070,250.3,,,,,,
21.6,0.86,6.050,246.8,,,,,,
21.8,0.86,5.550,244.2,,,,,,
21.8,0.86,4.880,251.6,,,,,,
22.6,0.86,3.300,243.8,,,,,,
23.3,0.86,2.980,228.0,,,,,,
24.1,0.86,2.910,216.0,,,,,,
24.9,0.86,2.730,216.0,,,,,,
25.4,0.86,3.310,227.4,,,,,,
25.5,0.86,5.070,237.8,,,,,,
25.1,0.86,6.890,242.7,,,,,,
24.7,0.86,8.780,241.6,,,,,,
24.5,0.86,9.180,251.1,,,,,,
23.7,0.86,9.220,254.6,,,,,,
22.3,0.86,8.530,264.5,,,,,,
23.6,0.86,7.740,274.5,,,,,,
24.3,0.86,7.470,273.3,,,,,,
24.4,0.86,7.150,271.2,,,,,,
24.2,0.86,7.300,274.1,,,,,,
24.0,0.86,7.150,267.8,,,,,,
23.4,0.86,7.320,266.2,,,,,,
23.6,0.86,6.780,261.2,,,,,,
23.1,0.86,6.730,260.0,,,,,,
23.2,0.86,6.080,253.7,,,,,,
22.9,0.86,6.290,256.7,,,,,,
22.8,0.86,5.060,256.9,,,,,,
22.9,0.86,4.150,248.7,,,,,,
22.8,0.86,4.550,243.6,,,,,,
23.1,0.86,3.360,233.5,,,,,,
23.4,0.86,3.720,217.7,,,,,,
24.0,0.86,3.720,223.9,,,,,,
24.5,0.86,4.360,231.2,,,,,,
24.3,0.86,6.620,240.3,,,,,,
24.2,0.86,8.310,243.1,,,,,,
24.1,0.86,10.010,246.7,,,,,,
24.1,0.86,9.810,249.9,,,,,,
23.4,0.86,9.930,253.1,,,,,,
22.3,0.86,10.230,254.8,,,,,,
20.8,0.86,9.230,260.4,,,,,,
20.8,0.86,9.140,266.7,,,,,,
20.8,0.86,9.280,264.5,,,,,,
20.8,0.86,8.560,260.9,,,,,,
20.3,0.86,9.200,256.0,,,,,,
20.2,0.86,9.310,257.5,,,,,,
19.7,0.86,9.970,253.3,,,,,,
19.5,0.86,10.610,248.3,,,,,,
19.2,0.86,10.910,248.5,,,,,,
19.0,0.86,10.900,249.8,,,,,,
18.9,0.86,11.150,252.5,,,,,,
18.9,0.86,10.640,247.1,,,,,,
19.3,0.86,10.940,249.3,,,,,,
19.4,0.86,10.120,249.2,,,,,,
20.2,0.86,9.590,248.0,,,,,,
21.3,0.86,9.510,242.7,,,,,,
22.4,0.86,8.810,243.1,,,,,,
23.4,0.86,8.900,241.4,,,,,,
24.2,0.86,8.820,241.4,,,,,,
24.8,0.86,8.660,240.6,,,,,,
25.3,0.86,8.950,244.1,,,,,,
25.3,0.86,9.640,247.9,,,,,,
24.9,0.86,10.130,247.3,,,,,,
24.0,0.86,10.160,247.4,,,,,,
22.9,0.86,9.630,255.6,,,,,,
23.2,0.86,9.290,258.0,,,,,,
23.7,0.86,9.360,254.1,,,,,,
23.7,0.86,8.830,248.2,,,,,,
23.5,0.86,8.140,246.8,,,,,,
23.5,0.86,8.040,242.0,,,,,,
23.1,0.86,7.400,241.9,,,,,,
23.1,0.86,6.540,240.5,,,,,,
23.1,0.86,6.940,245.0,,,,,,
23.0,0.86,7.390,240.4,,,,,,
23.2,0.86,7.520,243.8,,,,,,
23.5,0.86,7.200,240.2,,,,,,
23.4,0.86,6.080,248.0,,,,,,
23.6,0.86,4.900,251.4,,,,,,
24.6,0.86,4.200,254.1,,,,,,
25.9,0.87,3.950,241.4,,,,,,
26.7,0.87,3.210,219.2,,,,,,
27.4,0.87,3.620,228.1,,,,,,
28.3,0.87,2.790,226.2,,,,,,
28.9,0.86,1.670,227.4,,,,,,
29.3,0.86,2.010,227.7,,,,,,
29.5,0.86,2.290,240.4,,,,,,
29.5,0.86,2.570,260.0,,,,,,
28.9,0.86,3.180,81.4,,,,,,
28.4,0.86,3.900,60.6,,,,,,
28.2,0.86,2.960,67.9,,,,,,
27.9,0.86,1.220,82.8,,,,,,
27.6,0.86,1.080,243.2,,,,,,
27.3,0.86,1.660,243.5,,,,,,
27.1,0.86,2.560,224.9,,,,,,
26.9,0.86,3.360,227.3,,,,,,
26.6,0.86,3.850,227.7,,,,,,
26.6,0.86,3.670,240.0,,,,,,
26.9,0.86,3.320,256.2,,,,,,
27.2,0.86,2.610,263.8,,,,,,
27.4,0.86,1.970,253.0,,,,,,
27.3,0.86,1.420,240.5,,,,,,
27.3,0.86,0.400,214.0,,,,,,
27.7,0.86,2.270,43.8,,,,,,
27.8,0.86,3.810,58.6,,,,,,
28.2,0.86,4.000,59.5,,,,,,
28.6,0.86,4.960,53.2,,,,,,
29.3,0.86,5.740,63.6,,,,,,
29.8,0.86,5.850,69.8,,,,,,
30.2,0.86,5.950,71.4,,,,,,
30.3,0.86,5.900,75.1,,,,,,
30.3,0.86,5.420,74.7,,,,,,
30.2,0.86,5.490,78.9,,,,,,
29.9,0.86,5.220,80.5,,,,,,
29.8,0.86,5.200,90.7,,,,,,
29.7,0.86,3.560,128.3,,,,,,
29.6,0.86,2.860,117.5,,,,,,
29.4,0.86,2.850,122.7,,,,,,
28.9,0.86,1.870,162.0,,,,,,
28.7,0.86,2.210,189.6,,,,,,
28.4,0.86,0.790,204.5,,,,,,
27.9,0.86,0.580,12.8,,,,,,
27.7,0.86,0.740,95.0,,,,,,
27.3,0.86,2.140,80.2,,,,,,
26.7,0.86,2.440,62.3,,,,,,
26.7,0.86,3.540,51.2,,,,,,
26.4,0.86,4.020,52.3,,,,,,
26.4,0.86,3.670,46.4,,,,,,
26.3,0.86,2.320,30.8,,,,,,
26.1,0.86,4.280,52.2,,,,,,
26.4,0.86,4.800,52.7,,,,,,
26.9,0.86,5.750,52.2,,,,,,
27.4,0.86,5.680,80.8,,,,,,
25.9,0.86,8.090,256.4,,,,,,
27.3,0.86,2.160,320.1,,,,,,
28.4,0.86,4.800,75.5,,,,,,
25.8,0.86,8.660,253.5,,,,,,
25.6,0.86,8.100,259.4,,,,,,
25.4,0.86,5.350,273.1,,,,,,
24.6,0.86,4.370,275.3,,,,,,
24.9,0.86,2.460,294.5,,,,,,
25.1,0.86,2.120,318.3,,,,,,
25.3,0.86,2.060,323.4,,,,,,
25.9,0.86,2.660,17.8,,,,,,
25.2,0.86,4.220,47.3,,,,,,
23.8,0.86,1.270,314.8,,,,,,
23.2,0.86,2.300,290.2,,,,,,
23.2,0.86,1.750,318.6,,,,,,
23.4,0.86,3.460,47.8,,,,,,
23.1,0.86,4.310,46.8,,,,,,
22.9,0.86,3.230,54.3,,,,,,
23.1,0.86,3.360,49.8,,,,,,
23.6,0.86,3.570,63.9,,,,,,
23.8,0.86,4.620,62.1,,,,,,
24.4,0.86,6.050,61.5,,,,,,
25.4,0.86,6.420,87.4,,,,,,
26.0,0.86,6.980,97.2,,,,,,
22.6,0.86,8.280,279.1,,,,,,
23.7,0.86,6.460,193.5,,,,,,
24.4,0.86,5.010,223.8,,,,,,
24.7,0.86,5.540,258.4,,,,,,
23.6,0.86,8.090,264.2,,,,,,
23.3,0.86,6.720,258.1,,,,,,
22.7,0.86,7.240,266.1,,,,,,
22.4,0.86,7.490,255.2,,,,,,
22.4,0.86,7.110,266.0,,,,,,
22.5,0.86,6.790,269.4,,,,,,
22.5,0.86,6.550,258.2,,,,,,
22.2,0.86,6.740,253.5,,,,,,
22.0,0.86,6.370,249.1,,,,,,
21.8,0.86,5.940,248.7,,,,,,
21.7,0.86,5.900,241.4,,,,,,
21.6,0.86,5.860,237.8,,,,,,
21.7,0.86,5.420,237.5,,,,,,
21.9,0.86,5.270,235.2,,,,,,
22.8,0.86,5.230,229.8,,,,,,
23.6,0.86,4.960,225.8,,,,,,
24.5,0.86,4.150,229.0,,,,,,
25.2,0.86,3.500,232.3,,,,,,
25.9,0.86,3.830,237.7,,,,,,
26.5,0.86,4.310,231.3,,,,,,
26.9,0.86,5.820,238.2,,,,,,
26.2,0.86,8.710,247.4,,,,,,
25.7,0.86,9.450,263.6,,,,,,
25.1,0.86,10.120,262.8,,,,,,
24.0,0.86,9.870,274.6,,,,,,
24.2,0.86,10.130,279.8,,,,,,
24.5,0.86,10.350,278.6,,,,,,
24.3,0.86,10.330,276.1,,,,,,
23.9,0.86,9.160,278.1,,,,,,
23.7,0.86,7.840,276.4,,,,,,
23.8,0.86,8.690,277.9,,,,,,
24.0,0.86,8.910,285.8,,,,,,
24.1,0.86,9.510,290.4,,,,,,
24.2,0.86,9.940,290.5,,,,,,
24.0,0.86,9.990,294.7,,,,,,
24.1,0.86,9.110,305.6,,,,,,
24.3,0.86,7.850,309.8,,,,,,
24.2,0.86,6.150,308.7,,,,,,
25.0,0.86,3.820,305.4,,,,,,
25.2,0.86,1.740,27.9,,,,,,
25.7,0.86,1.080,55.9,,,,,,
26.5,0.86,2.100,264.8,,,,,,
26.9,0.86,3.430,262.0,,,,,,
27.0,0.86,6.740,259.2,,,,,,
27.1,0.86,7.480,257.7,,,,,,
26.8,0.86,8.440,266.0,,,,,,
26.1,0.86,9.280,268.0,,,,,,
25.5,0.86,9.100,279.3,,,,,,
24.7,0.86,9.320,274.4,,,,,,
24.9,0.86,10.510,269.3,,,,,,
25.0,0.86,10.440,265.8,,,,,,
24.7,0.86,9.520,263.4,,,,,,
24.6,0.86,9.400,264.1,,,,,,
24.3,0.86,9.360,263.0,,,,,,
24.2,0.86,9.400,264.6,,,,,,
23.4,0.86,7.330,253.4,,,,,,
24.6,0.86,7.800,260.0,,,,,,
24.9,0.86,8.390,254.9,,,,,,
23.9,0.86,8.700,257.4,,,,,,
23.5,0.86,7.030,250.3,,,,,,
23.2,0.86,6.920,249.0,,,,,,
23.7,0.86,6.070,250.6,,,,,,
24.6,0.86,4.010,244.9,,,,,,
25.4,0.86,5.320,239.0,,,,,,
26.4,0.86,5.170,234.3,,,,,,
27.1,0.86,5.090,232.4,,,,,,
27.4,0.86,6.340,241.7,,,,,,
27.8,0.86,5.980,246.3,,,,,,
28.0,0.86,6.400,241.3,,,,,,
27.9,0.86,7.780,251.3,,,,,,
27.5,0.86,8.540,256.6,,,,,,
26.9,0.86,8.130,256.3,,,,,,
25.8,0.86,8.470,253.3,,,,,,
25.6,0.86,8.700,250.1,,,,,,
25.2,0.86,9.030,252.2,,,,,,
25.2,0.86,9.040,250.4,,,,,,
25.0,0.86,8.820,241.2,,,,,,
25.0,0.86,9.260,245.7,,,,,,
24.8,0.86,7.750,240.7,,,,,,
24.5,0.86,6.770,242.3,,,,,,
24.4,0.86,7.190,244.5,,,,,,
24.3,0.86,6.850,249.6,,,,,,
24.2,0.86,7.550,245.5,,,,,,
23.8,0.86,7.980,247.0,,,,,,
23.2,0.86,6.260,249.6,,,,,,
23.7,0.86,6.100,248.3,,,,,,
24.6,0.87,4.910,244.5,,,,,,
23.6,0.87,1.840,247.3,,,,,,
22.3,0.87,6.920,223.7,,,,,,
19.5,0.87,14.340,219.0,,,,,,
21.9,0.87,8.360,240.3,,,,,,
21.0,0.87,10.740,269.3,,,,,,
23.9,0.86,7.700,258.3,,,,,,
24.4,0.86,9.700,260.9,,,,,,
25.4,0.86,8.690,256.9,,,,,,
25.1,0.86,1.540,298.4,,,,,,
22.7,0.86,1.400,67.6,,,,,,
22.9,0.87,1.540,193.9,,,,,,
23.6,0.87,1.840,132.4,,,,,,
23.9,0.87,2.710,176.3,,,,,,
23.9,0.87,0.720,92.3,,,,,,
23.9,0.87,2.970,220.4,,,,,,
23.7,0.87,6.100,223.6,,,,,,
23.7,0.87,6.870,246.2,,,,,,
23.7,0.87,7.770,250.3,,,,,,
23.2,0.87,7.450,254.6,,,,,,
23.3,0.87,6.050,261.7,,,,,,
23.4,0.87,4.580,261.2,,,,,,
23.2,0.87,5.030,255.0,,,,,,
23.4,0.87,5.720,265.4,,,,,,
23.8,0.87,4.550,252.8,,,,,,
24.4,0.87,4.630,246.9,,,,,,
24.7,0.87,4.050,237.2,,,,,,
25.4,0.87,3.790,229.4,,,,,,
26.0,0.87,3.600,229.3,,,,,,
26.6,0.87,3.440,233.1,,,,,,
26.9,0.87,3.950,239.6,,,,,,
24.9,0.87,8.060,105.5,,,,,,
26.5,0.86,5.540,258.4,,,,,,
25.8,0.86,8.150,256.1,,,,,,
24.8,0.86,8.550,269.3,,,,,,
25.0,0.86,7.030,279.1,,,,,,
24.5,0.87,2.410,251.5,,,,,,
24.7,0.86,6.930,270.4,,,,,,
24.3,0.86,6.950,271.1,,,,,,
24.1,0.87,7.300,272.0,,,,,,
24.0,0.87,7.030,274.5,,,,,,
23.3,0.87,7.640,278.0,,,,,,
23.6,0.86,6.210,287.3,,,,,,
23.4,0.86,6.500,286.8,,,,,,
22.9,0.86,7.610,273.2,,,,,,
22.5,0.86,7.980,275.9,,,,,,
22.6,0.86,7.940,277.1,,,,,,
22.4,0.87,7.230,275.5,,,,,,
22.9,0.87,5.950,268.2,,,,,,
23.8,0.87,4.580,269.1,,,,,,
24.4,0.87,3.620,260.8,,,,,,
24.7,0.87,4.970,248.5,,,,,,
25.1,0.87,6.290,246.2,,,,,,
25.1,0.86,7.830,240.1,,,,,,
25.0,0.86,9.490,241.7,,,,,,
24.8,0.86,10.190,253.0,,,,,,
24.2,0.86,10.760,258.5,,,,,,
23.4,0.86,11.290,263.0,,,,,,
22.6,0.86,10.550,264.6,,,,,,
22.3,0.86,10.590,265.2,,,,,,
22.0,0.86,10.960,266.0,,,,,,
22.1,0.86,10.740,268.0,,,,,,
21.9,0.86,10.870,270.2,,,,,,
21.8,0.86,11.170,271.9,,,,,,
21.4,0.86,11.190,268.1,,,,,,
20.8,0.86,10.820,270.0,,,,,,
19.9,0.86,9.740,264.1,,,,,,
19.5,0.86,10.110,263.9,,,,,,
19.5,0.86,10.010,265.6,,,,,,
19.7,0.86,9.740,270.2,,,,,,
19.1,0.86,7.760,264.1,,,,,,
19.7,0.86,8.690,268.1,,,,,,
21.1,0.86,7.550,269.7,,,,,,
21.7,0.86,7.580,270.7,,,,,,
22.5,0.86,7.770,259.3,,,,,,
23.6,0.86,8.530,254.1,,,,,,
24.1,0.86,9.030,249.7,,,,,,
24.4,0.86,9.020,249.7,,,,,,
24.7,0.86,9.810,251.5,,,,,,
24.8,0.86,10.170,253.2,,,,,,
24.3,0.86,10.270,255.8,,,,,,
23.7,0.86,9.640,261.5,,,,,,
22.6,0.86,9.650,263.0,,,,,,
22.2,0.86,9.170,262.1,,,,,,
21.8,0.86,9.310,260.5,,,,,,
21.6,0.86,9.100,259.9,,,,,,
21.4,0.86,9.720,264.1,,,,,,
21.6,0.86,9.610,269.7,,,,,,
21.4,0.86,9.650,266.5,,,,,,
21.2,0.86,9.750,269.1,,,,,,
21.1,0.86,9.450,270.5,,,,,,
21.1,0.86,9.440,273.3,,,,,,
21.1,0.86,9.170,275.4,,,,,,
21.1,0.86,8.310,282.2,,,,,,
21.4,0.86,7.620,281.6,,,,,,
22.4,0.87,4.960,293.8,,,,,,
23.1,0.87,1.940,315.7,,,,,,
23.3,0.87,2.960,58.6,,,,,,
23.9,0.87,3.630,71.8,,,,,,
24.4,0.87,3.200,63.6,,,,,,
25.1,0.87,3.210,60.8,,,,,,
25.4,0.87,3.800,54.0,,,,,,
25.9,0.86,3.600,54.2,,,,,,
26.2,0.86,3.340,56.8,,,,,,
26.3,0.86,3.430,50.3,,,,,,
26.3,0.86,2.880,50.6,,,,,,
25.2,0.86,2.880,257.4,,,,,,
25.6,0.86,1.480,319.3,,,,,,
25.6,0.86,1.600,318.5,,,,,,
25.5,0.86,1.950,281.3,,,,,,
25.8,0.86,1.340,314.3,,,,,,
25.7,0.86,1.120,32.5,,,,,,
25.1,0.86,1.400,61.6,,,,,,
24.9,0.86,1.150,70.3,,,,,,
24.6,0.86,0.700,107.5,,,,,,
24.5,0.86,1.030,49.6,,,,,,
24.5,0.86,1.750,47.2,,,,,,
24.5,0.86,3.370,51.3,,,,,,
