,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,72872,-,-,-,32.85,-117.14,-8,130,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2012,1,4,18,30,0,0,0,2.3000000000000003,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2012,1,4,19,0,0,0,0,2.3000000000000003,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2012,1,4,19,30,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2012,1,4,20,0,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2012,1,4,20,30,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2012,1,4,21,0,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2012,1,4,21,30,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2012,1,4,22,0,0,0,0,2.3000000000000003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2012,1,4,22,30,0,0,0,2.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2012,1,4,23,0,0,0,0,2.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2012,1,4,23,30,0,0,0,2.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2012,1,5,0,0,0,0,0,2.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2012,1,5,0,30,0,0,0,2.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2012,1,5,1,0,0,0,0,2.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2012,1,5,1,30,0,0,0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2012,1,5,2,0,0,0,0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2012,1,5,2,30,0,0,0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2012,1,5,3,0,0,0,0,2.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2012,1,5,3,30,0,0,0,2.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2012,1,5,4,0,0,0,0,2.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2012,1,5,4,30,0,0,0,2.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2012,1,5,5,0,0,0,0,2.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2012,1,5,5,30,0,0,0,2.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2012,1,5,6,0,0,0,0,2.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2012,1,5,6,30,0,0,0,2.3000000000000003,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2012,1,5,7,0,0,0,0,2.4000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2012,1,5,7,30,31,31,0,2.8000000000000003,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2012,1,5,8,0,66,66,0,3.3000000000000003,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2012,1,5,8,30,261,58,724,3.7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2012,1,5,9,0,347,66,793,4.1000000000000005,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2012,1,5,9,30,425,72,841,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2012,1,5,10,0,492,75,882,3.9000000000000004,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2012,1,5,10,30,544,78,904,3.6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2012,1,5,11,0,580,81,913,3.4000000000000004,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2012,1,5,11,30,601,82,921,3.2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2012,1,5,12,0,604,85,916,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2012,1,5,12,30,471,204,479,2.8000000000000003,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2012,1,5,13,0,565,83,900,2.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2012,1,5,13,30,521,80,882,2.4000000000000004,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2012,1,5,14,0,463,77,852,2.3000000000000003,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2012,1,5,14,30,393,72,813,1.9000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2012,1,5,15,0,311,65,756,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2012,1,5,15,30,222,56,671,1.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2012,1,5,16,0,133,40,574,1.2000000000000002,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2012,1,5,16,30,47,23,352,1.2000000000000002,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2012,1,5,17,0,0,0,0,1.3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2012,1,5,17,30,0,0,0,1.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2012,1,5,18,0,0,0,0,1.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2012,1,5,18,30,0,0,0,1.3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2012,1,5,19,0,0,0,0,1.4000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2012,1,5,19,30,0,0,0,1.4000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2012,1,5,20,0,0,0,0,1.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2012,1,5,20,30,0,0,0,1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2012,1,5,21,0,0,0,0,1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2012,1,5,21,30,0,0,0,1.4000000000000001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2012,1,5,22,0,0,0,0,1.4000000000000001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2012,1,5,22,30,0,0,0,1.3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2012,1,5,23,0,0,0,0,1.3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2012,1,5,23,30,0,0,0,1.2000000000000002,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2012,1,6,0,0,0,0,0,1.2000000000000002,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2012,1,6,0,30,0,0,0,1.2000000000000002,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2012,1,6,1,0,0,0,0,1.2000000000000002,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2012,1,6,1,30,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2012,1,6,2,0,0,0,0,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2012,1,6,2,30,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2012,1,6,3,0,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2012,1,6,3,30,0,0,0,0.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2012,1,6,4,0,0,0,0,0.7000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2012,1,6,4,30,0,0,0,0.6000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2012,1,6,5,0,0,0,0,0.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2012,1,6,5,30,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2012,1,6,6,0,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2012,1,6,6,30,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2012,1,6,7,0,0,0,0,0.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2012,1,6,7,30,77,31,433,0.6000000000000001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2012,1,6,8,0,167,46,611,0.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2012,1,6,8,30,258,57,719,0.9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2012,1,6,9,0,345,65,790,1.1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2012,1,6,9,30,423,70,839,0.9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2012,1,6,10,0,490,73,878,0.8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2012,1,6,10,30,543,76,901,0.7000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2012,1,6,11,0,580,79,915,0.6000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2012,1,6,11,30,602,80,924,0.7000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2012,1,6,12,0,606,81,923,0.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2012,1,6,12,30,595,81,919,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2012,1,6,13,0,567,81,904,1.2000000000000002,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2012,1,6,13,30,523,78,886,1.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2012,1,6,14,0,465,75,856,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2012,1,6,14,30,395,70,817,1.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2012,1,6,15,0,313,64,760,1.1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2012,1,6,15,30,225,55,677,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2012,1,6,16,0,131,44,526,0.9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2012,1,6,16,30,46,25,301,0.8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2012,1,6,17,0,0,0,0,0.8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2012,1,6,17,30,0,0,0,0.6000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2012,1,6,18,0,0,0,0,0.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2012,1,6,18,30,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2012,1,6,19,0,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2012,1,6,19,30,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2012,1,6,20,0,0,0,0,0.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2012,1,6,20,30,0,0,0,0.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2012,1,6,21,0,0,0,0,0.6000000000000001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2012,1,6,21,30,0,0,0,0.7000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2012,1,6,22,0,0,0,0,0.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2012,1,6,22,30,0,0,0,0.7000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2012,1,6,23,0,0,0,0,0.7000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2012,1,6,23,30,0,0,0,0.6000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2012,1,7,0,0,0,0,0,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2012,1,7,0,30,0,0,0,0.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2012,1,7,1,0,0,0,0,0.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2012,1,7,1,30,0,0,0,0.4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2012,1,7,2,0,0,0,0,0.4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2012,1,7,2,30,0,0,0,0.30000000000000004,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2012,1,7,3,0,0,0,0,0.30000000000000004,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2012,1,7,3,30,0,0,0,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2012,1,7,4,0,0,0,0,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2012,1,7,4,30,0,0,0,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2012,1,7,5,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2012,1,7,5,30,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2012,1,7,6,0,0,0,0,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2012,1,7,6,30,0,0,0,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2012,1,7,7,0,0,0,0,0.4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2012,1,7,7,30,74,37,347,0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2012,1,7,8,0,164,54,556,0.7000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2012,1,7,8,30,255,67,671,0.4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2012,1,7,9,0,344,74,761,0.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2012,1,7,9,30,422,80,812,0.4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2012,1,7,10,0,491,79,866,0.6000000000000001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2012,1,7,10,30,544,83,889,0.9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2012,1,7,11,0,580,86,902,1.3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2012,1,7,11,30,602,87,909,1.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2012,1,7,12,0,606,88,909,1.7000000000000002,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2012,1,7,12,30,595,87,904,1.7000000000000002,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2012,1,7,13,0,566,87,886,1.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2012,1,7,13,30,522,85,866,1.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2012,1,7,14,0,463,82,832,1.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2012,1,7,14,30,393,77,791,1.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2012,1,7,15,0,311,71,726,1.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2012,1,7,15,30,223,61,640,1.1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2012,1,7,16,0,127,52,450,0.9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2012,1,7,16,30,45,28,231,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2012,1,7,17,0,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2012,1,7,17,30,0,0,0,1.2000000000000002,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2012,1,7,18,0,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2012,1,7,18,30,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2012,1,7,19,0,0,0,0,1.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2012,1,7,19,30,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2012,1,7,20,0,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2012,1,7,20,30,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2012,1,7,21,0,0,0,0,1.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2012,1,7,21,30,0,0,0,1.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2012,1,7,22,0,0,0,0,1.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2012,1,7,22,30,0,0,0,1.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2012,1,7,23,0,0,0,0,1.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2012,1,7,23,30,0,0,0,1.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2012,1,8,0,0,0,0,0,1.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2012,1,8,0,30,0,0,0,1.6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2012,1,8,1,0,0,0,0,1.7000000000000002,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2012,1,8,1,30,0,0,0,1.7000000000000002,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2012,1,8,2,0,0,0,0,1.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2012,1,8,2,30,0,0,0,1.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2012,1,8,3,0,0,0,0,1.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2012,1,8,3,30,0,0,0,1.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2012,1,8,4,0,0,0,0,1.9000000000000001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2012,1,8,4,30,0,0,0,1.9000000000000001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2012,1,8,5,0,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2012,1,8,5,30,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2012,1,8,6,0,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2012,1,8,6,30,0,0,0,1.9000000000000001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2012,1,8,7,0,0,0,0,1.8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2012,1,8,7,30,85,29,518,2.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2012,1,8,8,0,180,42,695,2.6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2012,1,8,8,30,275,51,796,3.4000000000000004,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2012,1,8,9,0,365,57,863,4.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2012,1,8,9,30,444,62,907,4.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2012,1,8,10,0,511,68,930,4.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2012,1,8,10,30,564,70,951,4.6000000000000005,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2012,1,8,11,0,601,75,957,4.6000000000000005,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2012,1,8,11,30,623,76,964,4.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2012,1,8,12,0,627,79,959,4.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2012,1,8,12,30,616,78,954,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2012,1,8,13,0,587,77,942,3.8000000000000003,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2012,1,8,13,30,544,75,924,3.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2012,1,8,14,0,485,71,898,3.3000000000000003,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2012,1,8,14,30,413,67,861,2.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2012,1,8,15,0,330,61,808,1.7000000000000002,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2012,1,8,15,30,239,53,727,1.2000000000000002,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2012,1,8,16,0,143,42,595,0.7000000000000001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2012,1,8,16,30,54,25,372,0.7000000000000001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2012,1,8,17,0,0,0,0,0.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2012,1,8,17,30,0,0,0,0.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2012,1,8,18,0,0,0,0,0.9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2012,1,8,18,30,0,0,0,0.9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2012,1,8,19,0,0,0,0,0.9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2012,1,8,19,30,0,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2012,1,8,20,0,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2012,1,8,20,30,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2012,1,8,21,0,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2012,1,8,21,30,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2012,1,8,22,0,0,0,0,1.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2012,1,8,22,30,0,0,0,1.1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2012,1,8,23,0,0,0,0,1.2000000000000002,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2012,1,8,23,30,0,0,0,1.2000000000000002,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2012,1,9,0,0,0,0,0,1.4000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2012,1,9,0,30,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2012,1,9,1,0,0,0,0,1.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2012,1,9,1,30,0,0,0,1.4000000000000001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2012,1,9,2,0,0,0,0,1.4000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2012,1,9,2,30,0,0,0,1.4000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2012,1,9,3,0,0,0,0,1.4000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2012,1,9,3,30,0,0,0,1.4000000000000001,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2012,1,9,4,0,0,0,0,1.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
