BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t233,53.027281686815584,4.084586383184416,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.11186807
t234,56.94920295,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.94920295
t235,51.87112415311536,4.984158536884642,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.85528269
t236,55.793045416299776,0.8161785037002218,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.60922392
t237,55.38046125901291,1.0690756309870864,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.44953689
t238,50.30238246212828,5.994958807871718,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.29734127
t239,54.224303725312694,1.8894066946873025,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.11371042
t240,49.14622492842806,6.768871781571939,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.91509671
t241,53.06814619161248,2.6531842283875235,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.72133042
t242,52.897080521176036,2.650099288823963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.54717981
t243,48.2260148507396,7.120574039260394,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.34658889
t244,52.55494918030318,2.5928114896968175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.14776067
t245,47.88388350986675,7.1026032801332555,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.98648679
t246,52.21281783943031,2.5868360805696895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.79965392
t247,52.04175216899388,2.5609334510061217,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.60268562
t248,51.87068643848839,2.5239241615116086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.3946106
t249,51.69962076805196,2.479864041948037,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.17948481
t250,47.02855509761552,6.8992281723844755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.92778327
t251,51.35748942717909,2.3177183828209103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.67520781
t252,51.186423756742656,2.208005583257343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.39442934
t253,51.01335262090126,2.107789689098748,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.12114231
t254,50.92424306402303,1.8997787459769668,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.82402181
