BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9879,76.25678281503492,40.158247607743505,-62.653744893856114,0.0,0.0,0.0,0.0,0.0,0.0,-53.76128553
t9880,76.3384144342843,40.53864506822078,-62.94382133725133,0.0,0.0,0.0,0.0,0.0,0.0,-53.93323817
t9881,76.01089172921385,40.532842758752864,-62.37927497949652,0.0,0.0,0.0,0.0,0.0,0.0,-54.16445951
t9882,76.93799373108163,39.559075587697166,-62.08993100804256,0.0,0.0,0.0,0.0,0.0,0.0,-54.40713831
t9883,77.22205081893134,39.28606346889577,-61.8662292848432,0.0,0.0,0.0,0.0,0.0,0.0,-54.641885
t9884,77.56008702404434,38.918710674926366,-61.54323817620999,0.0,0.0,0.0,0.0,0.0,0.0,-54.93555952
t9885,76.76517087271766,39.82568319117018,-61.38673835620186,0.0,0.0,0.0,0.0,0.0,0.0,-55.20411571
t9886,77.61061468253803,39.21948028646851,-61.343321539644,0.0,0.0,0.0,0.0,0.0,0.0,-55.48677343
t9887,77.92903442178165,40.58506810758664,-62.74323062052701,0.0,0.0,0.0,0.0,0.0,0.0,-55.77087191
t9888,78.27777360181248,40.37569122530736,-62.45219134635938,0.0,0.0,0.0,0.0,0.0,0.0,-56.20127348
t9889,77.92627682605833,39.694873742134426,-60.75812270123878,0.0,0.0,0.0,0.0,0.0,0.0,-56.86302787
t9890,77.79266779211979,36.69241312554127,-57.15240183777381,0.0,0.0,0.0,0.0,0.0,0.0,-57.33267908
t9891,79.0178772096383,39.44772996143385,-60.7448011915932,0.0,0.0,0.0,0.0,0.0,0.0,-57.72080598
t9892,79.69043866932539,39.07276975878212,-60.70935954848847,0.0,0.0,0.0,0.0,0.0,0.0,-58.05384888
t9893,80.1209898718323,38.62186785128836,-60.30566250296322,0.0,0.0,0.0,0.0,0.0,0.0,-58.43719522
t9894,81.47282128542642,39.28161022518486,-61.951957520067445,0.0,0.0,0.0,0.0,0.0,0.0,-58.80247399
t9895,81.39915856580892,40.65245101942111,-62.81687467276903,0.0,0.0,0.0,0.0,0.0,0.0,-59.23473491
t9896,82.63196083059364,40.57193310850626,-63.5467356289149,0.0,0.0,0.0,0.0,0.0,0.0,-59.65715831
t9897,83.13270361306202,40.569603255694474,-63.654453527423456,0.0,0.0,0.0,0.0,0.0,0.0,-60.04785334
t9898,84.92798536963701,40.71682505197499,-65.22741430365258,0.0,0.0,0.0,0.0,0.0,0.0,-60.41739612
t9899,86.13241913307503,41.858524986069376,-67.18809648986725,0.0,0.0,0.0,0.0,0.0,0.0,-60.80284763
t9900,86.84123707455302,43.78992519173702,-69.40496532981875,0.0,0.0,0.0,0.0,0.0,0.0,-61.22619694
t9901,87.3991159970472,45.082609101053706,-70.83217885024624,0.0,0.0,0.0,0.0,0.0,0.0,-61.64954625
t9902,88.81754398206851,45.41560236750617,-72.09813527304973,0.0,0.0,0.0,0.0,0.0,0.0,-62.13501108
t9903,89.75795634162864,46.42563260517978,-73.6142310134241,0.0,0.0,0.0,0.0,0.0,0.0,-62.56935793
t9904,90.74847831281411,47.425428126675136,-75.23762445692485,0.0,0.0,0.0,0.0,0.0,0.0,-62.93628198
t9905,91.0373318568447,48.55583889502735,-76.42651821176982,0.0,0.0,0.0,0.0,0.0,0.0,-63.16665254
t9906,92.50652443388329,49.086575368011054,-78.16567034919936,0.0,0.0,0.0,0.0,0.0,0.0,-63.42742945
t9907,93.46538455093757,50.24173027080734,-79.97351925138649,0.0,0.0,0.0,0.0,0.0,0.0,-63.73359557
t9908,93.55755513176902,51.255001711090266,-80.89765770494539,0.0,0.0,0.0,0.0,0.0,0.0,-63.91489914
t9909,93.30826696664425,51.479744642148425,-80.74292687835809,0.0,0.0,0.0,0.0,0.0,0.0,-64.04508473
t9910,93.72318682787052,51.95374635891734,-81.47830723446529,0.0,0.0,0.0,0.0,0.0,0.0,-64.19862595
t9911,93.88310861680121,52.1281434992371,-81.89452011775703,0.0,0.0,0.0,0.0,0.0,0.0,-64.116732
t9912,94.1040897580188,52.35028734237572,-82.01456146785765,0.0,0.0,0.0,0.0,0.0,0.0,-64.43981563
t9913,93.95023418288486,52.098032318250944,-81.05181108169073,0.0,0.0,0.0,0.0,0.0,0.0,-64.99645542
t9914,94.60722372144411,51.753529140736966,-81.30558937311552,0.0,0.0,0.0,0.0,0.0,0.0,-65.05516349
t9915,94.69557347111903,52.260329861863525,-81.48685010063244,0.0,0.0,0.0,0.0,0.0,0.0,-65.46905323
t9916,94.93344887695835,52.15316841295101,-81.27374119910334,0.0,0.0,0.0,0.0,0.0,0.0,-65.81287609
t9917,94.72668232447899,51.75722273096898,-80.70488133964791,0.0,0.0,0.0,0.0,0.0,0.0,-65.77902372
t9918,95.35596368983764,51.613643322701336,-81.06623442685657,0.0,0.0,0.0,0.0,0.0,0.0,-65.90337259
t9919,95.60811648935828,51.74674597975155,-81.17334646627441,0.0,0.0,0.0,0.0,0.0,0.0,-66.181516
t9920,95.65830408632843,52.19575782898271,-81.37468708510791,0.0,0.0,0.0,0.0,0.0,0.0,-66.47937483
t9921,95.44290250453925,51.73793904566155,-80.36350674018934,0.0,0.0,0.0,0.0,0.0,0.0,-66.81733481
t9922,96.07648272258335,51.34608393263447,-80.26903455211193,0.0,0.0,0.0,0.0,0.0,0.0,-67.1535321
t9923,96.29660839274896,51.25208956971647,-80.01605148409955,0.0,0.0,0.0,0.0,0.0,0.0,-67.53264648
t9924,96.56275584509376,51.007533255263624,-79.52236057836592,0.0,0.0,0.0,0.0,0.0,0.0,-68.04792852
t9925,96.59011398829463,50.90953377023695,-78.8901666581778,0.0,0.0,0.0,0.0,0.0,0.0,-68.6094811
t9926,96.8336866942309,50.398096621889266,-78.10884385478306,0.0,0.0,0.0,0.0,0.0,0.0,-69.12293946
