Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t97,0.0,0.0,0.0,0.0,0.0,6.081125657279871,83.91125917754732,2.464637717322209e-10,89.99238483507365
t98,0.0,0.0,0.0,0.0,0.0,5.992183665221219,88.75911731579271,2.495625713708308e-10,94.75130098126348
t99,0.0,0.0,0.0,0.0,0.0,5.830889651216566,91.69129226148586,2.5312096197868736e-10,97.52218191295555
t100,0.0,0.0,0.0,0.0,0.0,5.698506272556491,94.39051737570834,2.5729554783524617e-10,100.08902364852213
t101,0.0,0.0,0.0,0.0,0.0,5.332635837189985,94.50365054007965,2.4082652945844396e-10,99.83628637751046
t102,0.0,0.0,0.0,0.0,0.0,5.153166192080535,93.11132007395224,2.450509288738886e-10,98.26448626627783
t103,0.0,0.0,0.0,0.0,0.0,5.134031517691815,97.30232863612513,2.488064620091204e-10,102.43636015406575
t104,0.0,0.0,0.0,0.0,0.0,5.044767478711657,97.22037790968467,2.5288024758234105e-10,102.26514538864922
t105,0.0,0.0,0.0,0.0,0.0,4.967992391761989,97.24000848174532,2.5745204847619725e-10,102.20800087376476
t106,0.0,0.0,0.0,0.0,0.0,4.713672424167454,93.69502419212785,2.4116055077174565e-10,98.40869661653646
t107,0.0,0.0,0.0,0.0,0.0,4.5687439627525945,89.48371718559535,2.4592351127287177e-10,94.05246114859386
t108,0.0,0.0,0.0,0.0,0.0,4.578940642227344,93.37312868911546,2.497727695608645e-10,97.95206933159258
t109,0.0,0.0,0.0,0.0,0.0,4.514357263589021,93.20389864077221,2.5413810672564294e-10,97.71825590461538
t110,0.0,0.0,0.0,0.0,0.0,4.462206562305198,93.147412210597,2.589017592335758e-10,97.6096187731611
t111,0.0,0.0,0.0,0.0,0.0,4.259398074051735,89.96004522072083,2.4299602569688484e-10,94.21944329501557
t112,0.0,0.0,0.0,0.0,0.0,4.143615271983401,86.53520863921274,2.479023188847752e-10,90.67882391144404
t113,0.0,0.0,0.0,0.0,0.0,4.166480570110289,90.44815174447223,2.517193176928964e-10,94.61463231483424
t114,0.0,0.0,0.0,0.0,0.0,4.123964207074305,90.8334121754732,2.560616767989476e-10,94.95737638280357
t115,0.0,0.0,0.0,0.0,0.0,4.0943457618475545,91.44042550053986,2.608361174243285e-10,95.53477126264825
t116,0.0,0.0,0.0,0.0,0.0,3.9388399429000933,88.76117647205773,2.445409834349894e-10,92.70001641520236
t117,0.0,0.0,0.0,0.0,0.0,3.845035042933094,85.949221474822,2.4933920156009577e-10,89.79425651800443
t118,0.0,0.0,0.0,0.0,0.0,3.8913517973812013,89.67624316929768,2.531351622715899e-10,93.56759496693202
t119,0.0,0.0,0.0,0.0,0.0,3.7944279998445722,86.93757662178137,2.576519526342183e-10,90.7320046218836
t120,0.0,0.0,0.0,0.0,0.0,3.772687785091987,87.47225153691082,2.6225621451501954e-10,91.24493932226505
t121,0.0,0.0,0.0,0.0,0.0,3.6652424789934783,85.24571917845388,2.4586180391400687e-10,88.91096165769322
t122,0.0,0.0,0.0,0.0,0.0,3.641244491539529,85.71894915104603,2.502313281223093e-10,89.3601936428358
t123,0.0,0.0,0.0,0.0,0.0,3.615824491294489,86.09373679464828,2.5434712321831786e-10,89.70956128619711
t124,0.0,0.0,0.0,0.0,0.0,3.591456641636988,86.42135728794021,2.5854730113265393e-10,90.01281392983574
t125,0.0,0.0,0.0,0.0,0.0,3.570888874005296,86.75667011896235,2.631743047323083e-10,90.32755899323082
t126,0.0,0.0,0.0,0.0,0.0,3.4822976228576374,84.71141306083811,2.46678302039229e-10,88.19371068394243
t127,0.0,0.0,0.0,0.0,0.0,3.463676218661939,84.94096560129617,2.510491964578166e-10,88.40464182020916
t128,0.0,0.0,0.0,0.0,0.0,3.446207504478661,85.3444886630784,2.5514684108907704e-10,88.7906961678122
t129,0.0,0.0,0.0,0.0,0.0,3.4307299345555364,85.72979329325008,2.5931332954412355e-10,89.16052322806493
t130,0.0,0.0,0.0,0.0,0.0,3.4193717200334643,86.20568439208986,2.638922503490449e-10,89.62505611238723
t131,0.0,0.0,0.0,0.0,0.0,3.3482829968151533,84.44632449217589,2.4728351345915323e-10,87.79460748923833
t132,0.0,0.0,0.0,0.0,0.0,3.3385958779148805,84.89888715489079,2.516057768167128e-10,88.23748303305727
t133,0.0,0.0,0.0,0.0,0.0,3.328745225650693,85.24890753758025,2.5565650877907013e-10,88.5776527634866
t134,0.0,0.0,0.0,0.0,0.0,3.3200606607145082,85.46871370717545,2.597729026238226e-10,88.78877436814973
t135,0.0,0.0,0.0,0.0,0.0,3.315128325131521,85.74466566275643,2.6430630196148175e-10,89.05979398815226
t136,0.0,0.0,0.0,0.0,0.0,3.25657629887952,83.88457641413804,2.4762206193647375e-10,87.14115271326519
t137,0.0,0.0,0.0,0.0,0.0,3.252854095124948,84.21061171982561,2.5190662561861195e-10,87.46346581520247
t138,0.0,0.0,0.0,0.0,0.0,3.2491084355232482,84.48249201716715,2.5591569219075364e-10,87.73160045294631
t139,0.0,0.0,0.0,0.0,0.0,3.247031361004341,84.72331386537496,2.599969639637172e-10,87.9703452266393
t140,0.0,0.0,0.0,0.0,0.0,3.2481636952600828,84.89695488237092,2.644902881626855e-10,88.14511857789549
t141,0.0,0.0,0.0,0.0,0.0,3.200164685005665,83.04288822052526,2.477745378895763e-10,86.2430529057787
t142,0.0,0.0,0.0,0.0,0.0,3.2023659424202715,83.24861027614764,2.5202015958067735e-10,86.45097621881993
t143,0.0,0.0,0.0,0.0,0.0,3.204649045542126,83.31974053250738,2.559943448427603e-10,86.5243895783055
t144,0.0,0.0,0.0,0.0,0.0,3.208712479350879,83.36136627174095,2.600341377286636e-10,86.57007875135186
t145,0.0,0.0,0.0,0.0,0.0,3.2164259472776964,83.42294681886067,2.6447294974786804e-10,86.63937276640283
t146,0.0,0.0,0.0,0.0,0.0,3.1787724125096997,81.9836041705627,2.4775948125872543e-10,85.16237658332015
t147,0.0,0.0,0.0,0.0,0.0,3.1884845700137214,82.5591922261013,2.5195682247496774e-10,85.74767679636697
t148,0.0,0.0,0.0,0.0,0.0,3.1985555450610383,83.06308263476627,2.5588161115726464e-10,86.2616381800832
t149,0.0,0.0,0.0,0.0,0.0,3.2105610973197156,83.59043956360644,2.5987369059889856e-10,86.80100066118602
t150,0.0,0.0,0.0,0.0,0.0,3.2263245939993537,84.15401188759624,2.6427243279589387e-10,87.38033648185987
t151,0.0,0.0,0.0,0.0,0.0,3.1976233671525507,82.73109329040246,2.4751680398766713e-10,85.92871665780252
t152,0.0,0.0,0.0,0.0,0.0,3.215054409173515,83.49843878435131,2.5166730064754613e-10,86.71349319377649
t153,0.0,0.0,0.0,0.0,0.0,3.232982295107485,84.24938034987346,2.5554679066213035e-10,87.48236264523649
t154,0.0,0.0,0.0,0.0,0.0,3.252933695399258,84.91912646940428,2.594997081654552e-10,88.17206016506303
t155,0.0,0.0,0.0,0.0,0.0,3.2768013267949674,85.65716196068297,2.638650699536932e-10,88.9339632877418
t156,0.0,0.0,0.0,0.0,0.0,3.2571692970746287,84.25806585255184,2.470526234633841e-10,87.51523514987352
t157,0.0,0.0,0.0,0.0,0.0,3.2822745117972216,84.94602637055728,2.511673617848617e-10,88.22830088260567
t158,0.0,0.0,0.0,0.0,0.0,3.307271913754323,85.45461519562754,2.5500821092909797e-10,88.76188710963687
t159,0.0,0.0,0.0,0.0,0.0,3.3343736411761697,85.94338034309631,2.5892011230180215e-10,89.2777539845314
t160,0.0,0.0,0.0,0.0,0.0,3.3658860432737434,86.50382965103519,2.6324102059966377e-10,89.86971569457218
t161,0.0,0.0,0.0,0.0,0.0,3.354552883872088,84.91985223274237,2.463731446920118e-10,88.27440511686083
t162,0.0,0.0,0.0,0.0,0.0,3.38780037622291,85.54368589264477,2.504403856488601e-10,88.93148626911812
t163,0.0,0.0,0.0,0.0,0.0,3.421663247387367,86.108968786667,2.54238044479672e-10,89.53063203430861
t164,0.0,0.0,0.0,0.0,0.0,3.4581283589977554,86.61314676419381,2.581070389906396e-10,90.07127512344968
t165,0.0,0.0,0.0,0.0,0.0,3.499683201863991,87.20903361783844,2.623832402337563e-10,90.70871681996482
t166,0.0,0.0,0.0,0.0,0.0,3.4983060605343046,85.51445306296218,2.4547584983026273e-10,89.01275912374196
t167,0.0,0.0,0.0,0.0,0.0,3.542620221043892,86.09178427769761,2.4950048619347563e-10,89.634404498991
t168,0.0,0.0,0.0,0.0,0.0,3.5881311064128467,86.62663911790223,2.532345488993437e-10,90.21477022456831
t169,0.0,0.0,0.0,0.0,0.0,3.6368427210458147,87.13678114494115,2.57015240437133e-10,90.77362386624398
t170,0.0,0.0,0.0,0.0,0.0,3.690465570671173,87.61500409677976,2.611694147125016e-10,91.3054696677121
t171,0.0,0.0,0.0,0.0,0.0,3.6994222469982754,85.77118293891124,2.442342526069174e-10,89.47060518615375
t172,0.0,0.0,0.0,0.0,0.0,3.7568847591258816,86.29969104737916,2.4813361197227424e-10,90.05657580675317
t173,0.0,0.0,0.0,0.0,0.0,3.816446348616672,86.80149687325817,2.517603244803466e-10,90.61794322212661
t174,0.0,0.0,0.0,0.0,0.0,3.8808394461694595,87.42703920729899,2.5544981390989474e-10,91.3078786537239
t175,0.0,0.0,0.0,0.0,0.0,3.9530822325044745,88.09930713958596,2.5950452271724453e-10,92.05238937234994
t176,0.0,0.0,0.0,0.0,0.0,3.9794349081394613,86.19858161306773,2.4283679230437333e-10,90.17801652145003
t177,0.0,0.0,0.0,0.0,0.0,4.05564522027145,87.05713307197053,2.4675509701677165e-10,91.11277829248873
t178,0.0,0.0,0.0,0.0,0.0,4.135091873034571,87.8851938749564,2.503796267247241e-10,92.02028574824135
t179,0.0,0.0,0.0,0.0,0.0,4.222396399602396,88.7994608251843,2.5402840562842734e-10,93.02185722504072
t180,0.0,0.0,0.0,0.0,0.0,4.320681059465752,89.88814678703856,2.58024848553751e-10,94.20882784676235
t181,0.0,0.0,0.0,0.0,0.0,4.3590723639326745,88.26076893161455,2.4152606083719934e-10,92.61984129578875
t182,0.0,0.0,0.0,0.0,0.0,4.469753376697529,89.52458399089666,2.4527111338580586e-10,93.99433736783946
t183,0.0,0.0,0.0,0.0,0.0,4.588095439909894,90.95501332866483,2.487843833548846e-10,95.54310876882352
t184,0.0,0.0,0.0,0.0,0.0,4.7137979507283045,92.2388611021707,2.527133171912205e-10,96.95265905315172
t185,0.0,0.0,0.0,0.0,0.0,4.855831597030374,93.47979476040884,2.571241972593357e-10,98.33562635769633
t186,0.0,0.0,0.0,0.0,0.0,4.92971648869046,92.2711613590882,2.4185802455066517e-10,97.20087784802051
t187,0.0,0.0,0.0,0.0,0.0,5.095781727371374,93.76567287370698,2.464403462226747e-10,98.8614546013248
t188,0.0,0.0,0.0,0.0,0.0,5.28265641328063,92.34369120233409,2.5092352481407553e-10,97.62634761586564
t189,0.0,0.0,0.0,0.0,0.0,5.498234148466156,89.83610308958941,2.5580204759514744e-10,95.33433723831138
t190,0.0,0.0,0.0,0.0,0.0,5.7454932635608476,86.24125837646592,2.6165751836730824e-10,91.98675164028843
t191,0.0,0.0,0.0,0.0,0.0,5.9263506843387,79.86324044608517,2.494247677386401e-10,85.7895911306733
t192,0.0,0.0,0.0,0.0,0.0,6.249506430557307,74.14591673212651,2.5717231037633947e-10,80.39542316294099
t193,0.0,0.0,0.0,0.0,0.0,6.625906320025869,67.56364638921303,2.6611775561589546e-10,74.18955270950502
t194,0.0,0.0,0.0,0.0,0.0,7.1153563400308935,57.90165086911907,2.7926996840495515e-10,65.01700720942922
t195,0.0,0.0,0.0,0.0,0.0,7.692400086735905,48.17878144131282,2.9717072915142546e-10,55.8711815283459
t196,0.0,0.0,0.0,0.0,0.0,8.34578412858255,34.528725790629494,3.0884064961093657e-10,42.87450991952088
t197,0.0,0.0,0.0,0.0,0.0,9.1925977089631,21.748581275006245,3.45862798493563e-10,30.941178984315208
t198,0.0,0.0,0.0,0.0,0.0,8.928663741578001,9.162688536978898,3.9383487528816985e-10,18.091352278950733
t199,0.0,0.0,0.0,0.0,0.0,4.4604290576596993e-10,1.3630465100454868e-10,1.5409511130979381e-10,7.364426680803124e-10
t200,0.0,0.0,0.0,0.0,0.0,3.090881060235983e-10,9.486517154916111e-11,1.1678888251191378e-10,5.207421600846732e-10
t201,0.0,0.0,0.0,0.0,0.0,2.934444719286258e-10,9.659392100647538e-11,1.3125644333589831e-10,5.212948362709995e-10
t202,0.0,0.0,0.0,0.0,0.0,2.9071688456877677e-10,9.683001908055158e-11,1.4199792239960088e-10,5.295448260489292e-10
t203,0.0,0.0,0.0,0.0,0.0,2.882942430329598e-10,9.622294403868181e-11,1.4807513839050922e-10,5.325923254621508e-10
t204,0.0,0.0,0.0,0.0,0.0,2.78292928779698e-10,9.777644150982249e-11,1.5947038458397326e-10,5.355397548734937e-10
t205,0.0,0.0,0.0,0.0,0.0,1.004317284992585e-10,9.902675698066075e-11,1.6460016685277853e-10,3.640586523326978e-10
t206,0.0,0.0,0.0,0.0,0.0,9.890773825272766e-11,9.940166085357537e-11,1.6567937181292397e-10,3.63988770919227e-10
t207,0.0,0.0,0.0,0.0,0.0,9.784242807558996e-11,9.963756850172777e-11,1.7071922570151923e-10,3.6819922227883696e-10
t208,0.0,0.0,0.0,0.0,0.0,9.75178661880549e-11,9.965385433251123e-11,1.7683352200564504e-10,3.7400524252621117e-10
t209,0.0,0.0,0.0,0.0,0.0,9.756140187114319e-11,9.982973236968292e-11,1.8132008327889255e-10,3.7871121751971867e-10
t210,0.0,0.0,0.0,0.0,0.0,9.7774374888199e-11,9.999743531168198e-11,1.8556376347277855e-10,3.8333557367265954e-10
t211,0.0,0.0,0.0,0.0,0.0,9.764563879319393e-11,9.996880615488307e-11,1.7673261902935583e-10,3.743470639774328e-10
t212,0.0,0.0,0.0,0.0,0.0,9.792414028938939e-11,1.0012338731149661e-10,1.8003255763924646e-10,3.7808008524013246e-10
t213,0.0,0.0,0.0,0.0,0.0,9.81900015587454e-11,1.0026639219517352e-10,1.8304135390268594e-10,3.8149774765660485e-10
