Year,Month,Day,Hour,Minute,Total (kW),,
2012,10,21,3,0,-21.4825,,
2012,10,21,3,30,-21.4825,,
2012,10,21,4,0,-21.4825,,
2012,10,21,4,30,-21.4825,,
2012,10,21,5,0,-21.4825,,
2012,10,21,5,30,-21.4825,,
2012,10,21,6,0,-21.4825,,
2012,10,21,6,30,2668.739,,
2012,10,21,7,0,6697.407,,
2012,10,21,7,30,10782.546,,
2012,10,21,8,0,14853.959,,
2012,10,21,8,30,2273.351,,
2012,10,21,9,0,21760.64,,
2012,10,21,9,30,8199.06,,
2012,10,21,10,0,14796.99,,
2012,10,21,10,30,28133.04,,
2012,10,21,11,0,18384.05,,
2012,10,21,11,30,12973.05,,
2012,10,21,12,0,7996.99,,
2012,10,21,12,30,5928.307,,
2012,10,21,13,0,4877.96,,
2012,10,21,13,30,5949.625,,
2012,10,21,14,0,7459.357,,
2012,10,21,14,30,3502.083,,
2012,10,21,15,0,4459.178,,
2012,10,21,15,30,2714.215,,
2012,10,21,16,0,2637.301,,
2012,10,21,16,30,3690.6609,,
2012,10,21,17,0,-21.4825,,
2012,10,21,17,30,-21.4825,,
2012,10,21,18,0,-21.4825,,
2012,10,21,18,30,-21.4825,,
2012,10,21,19,0,-21.4825,,
2012,10,21,19,30,-21.4825,,
2012,10,21,20,0,-21.4825,,
2012,10,21,20,30,-21.4825,,
2012,10,21,21,0,-21.4825,,
2012,10,21,21,30,-21.4825,,
2012,10,21,22,0,-21.4825,,
2012,10,21,22,30,-21.4825,,
2012,10,21,23,0,-21.4825,,
2012,10,21,23,30,-21.4825,,
2012,10,22,0,0,-21.4825,,
2012,10,22,0,30,-21.4825,,
2012,10,22,1,0,-21.4825,,
2012,10,22,1,30,-21.4825,,
2012,10,22,2,0,-21.4825,,
2012,10,22,2,30,-21.4825,,
2012,10,22,3,0,-21.4825,,
2012,10,22,3,30,-21.4825,,
2012,10,22,4,0,-21.4825,,
2012,10,22,4,30,-21.4825,,
2012,10,22,5,0,-21.4825,,
2012,10,22,5,30,-21.4825,,
2012,10,22,6,0,-21.4825,,
2012,10,22,6,30,2469.482,,
2012,10,22,7,0,6438.605,,
2012,10,22,7,30,1233.866,,
2012,10,22,8,0,1893.704,,
2012,10,22,8,30,18232.29,,
2012,10,22,9,0,21635.27,,
2012,10,22,9,30,24483.03,,
2012,10,22,10,0,26743.3,,
2012,10,22,10,30,28388.34,,
2012,10,22,11,0,13267.69,,
2012,10,22,11,30,12849.3,,
2012,10,22,12,0,12736.93,,
2012,10,22,12,30,13847.41,,
2012,10,22,13,0,14902.91,,
2012,10,22,13,30,15823.87,,
2012,10,22,14,0,13878.87,,
2012,10,22,14,30,10745.745,,
2012,10,22,15,0,8659.078,,
2012,10,22,15,30,12540.962,,
2012,10,22,16,0,8203.214,,
2012,10,22,16,30,3761.7051,,
2012,10,22,17,0,-21.4825,,
2012,10,22,17,30,-21.4825,,
2012,10,22,18,0,-21.4825,,
2012,10,22,18,30,-21.4825,,
2012,10,22,19,0,-21.4825,,
2012,10,22,19,30,-21.4825,,
2012,10,22,20,0,-21.4825,,
2012,10,22,20,30,-21.4825,,
2012,10,22,21,0,-21.4825,,
2012,10,22,21,30,-21.4825,,
2012,10,22,22,0,-21.4825,,
2012,10,22,22,30,-21.4825,,
2012,10,22,23,0,-21.4825,,
2012,10,22,23,30,-21.4825,,
2012,10,23,0,0,-21.4825,,
2012,10,23,0,30,-21.4825,,
2012,10,23,1,0,-21.4825,,
2012,10,23,1,30,-21.4825,,
2012,10,23,2,0,-21.4825,,
2012,10,23,2,30,-21.4825,,
2012,10,23,3,0,-21.4825,,
2012,10,23,3,30,-21.4825,,
2012,10,23,4,0,-21.4825,,
2012,10,23,4,30,-21.4825,,
2012,10,23,5,0,-21.4825,,
2012,10,23,5,30,-21.4825,,
2012,10,23,6,0,-21.4825,,
2012,10,23,6,30,2650.1993,,
2012,10,23,7,0,6752.5,,
2012,10,23,7,30,794.426,,
2012,10,23,8,0,15017.142,,
2012,10,23,8,30,11718.47,,
2012,10,23,9,0,10714.04,,
2012,10,23,9,30,12659.06,,
2012,10,23,10,0,14308.04,,
2012,10,23,10,30,21454.66,,
2012,10,23,11,0,23189.83,,
2012,10,23,11,30,22794.46,,
2012,10,23,12,0,23126.64,,
2012,10,23,12,30,22586.85,,
2012,10,23,13,0,20638.58,,
2012,10,23,13,30,20500.05,,
2012,10,23,14,0,17196.4,,
2012,10,23,14,30,15049.38,,
2012,10,23,15,0,13344.374,,
2012,10,23,15,30,9071.085,,
2012,10,23,16,0,4434.436,,
2012,10,23,16,30,1853.372,,
2012,10,23,17,0,-21.4825,,
2012,10,23,17,30,-21.4825,,
2012,10,23,18,0,-21.4825,,
2012,10,23,18,30,-21.4825,,
2012,10,23,19,0,-21.4825,,
2012,10,23,19,30,-21.4825,,
2012,10,23,20,0,-21.4825,,
2012,10,23,20,30,-21.4825,,
2012,10,23,21,0,-21.4825,,
2012,10,23,21,30,-21.4825,,
2012,10,23,22,0,-21.4825,,
2012,10,23,22,30,-21.4825,,
2012,10,23,23,0,-21.4825,,
2012,10,23,23,30,-21.4825,,
2012,10,24,0,0,-21.4825,,
2012,10,24,0,30,-21.4825,,
2012,10,24,1,0,-21.4825,,
2012,10,24,1,30,-21.4825,,
2012,10,24,2,0,-21.4825,,
2012,10,24,2,30,-21.4825,,
2012,10,24,3,0,-21.4825,,
2012,10,24,3,30,-21.4825,,
2012,10,24,4,0,-21.4825,,
2012,10,24,4,30,-21.4825,,
2012,10,24,5,0,-21.4825,,
2012,10,24,5,30,-21.4825,,
2012,10,24,6,0,-21.4825,,
2012,10,24,6,30,2483.9036,,
2012,10,24,7,0,6789.42,,
2012,10,24,7,30,10928.13,,
2012,10,24,8,0,15178.038,,
2012,10,24,8,30,18962.97,,
2012,10,24,9,0,22261.3,,
2012,10,24,9,30,25048.08,,
2012,10,24,10,0,27349.24,,
2012,10,24,10,30,29059.18,,
2012,10,24,11,0,30122.1,,
2012,10,24,11,30,30617.92,,
2012,10,24,12,0,30357.28,,
2012,10,24,12,30,29595.55,,
2012,10,24,13,0,28270.79,,
2012,10,24,13,30,26276.34,,
2012,10,24,14,0,23663.38,,
2012,10,24,14,30,20641.86,,
2012,10,24,15,0,16912.962,,
2012,10,24,15,30,12734.453,,
2012,10,24,16,0,8297.921,,
2012,10,24,16,30,3748.1277,,
2012,10,24,17,0,-21.4825,,
2012,10,24,17,30,-21.4825,,
2012,10,24,18,0,-21.4825,,
2012,10,24,18,30,-21.4825,,
2012,10,24,19,0,-21.4825,,
2012,10,24,19,30,-21.4825,,
2012,10,24,20,0,-21.4825,,
2012,10,24,20,30,-21.4825,,
2012,10,24,21,0,-21.4825,,
2012,10,24,21,30,-21.4825,,
2012,10,24,22,0,-21.4825,,
2012,10,24,22,30,-21.4825,,
2012,10,24,23,0,-21.4825,,
2012,10,24,23,30,-21.4825,,
2012,10,25,0,0,-21.4825,,
2012,10,25,0,30,-21.4825,,
2012,10,25,1,0,-21.4825,,
2012,10,25,1,30,-21.4825,,
2012,10,25,2,0,-21.4825,,
2012,10,25,2,30,-21.4825,,
2012,10,25,3,0,-21.4825,,
2012,10,25,3,30,-21.4825,,
2012,10,25,4,0,-21.4825,,
2012,10,25,4,30,-21.4825,,
2012,10,25,5,0,-21.4825,,
2012,10,25,5,30,-21.4825,,
2012,10,25,6,0,-21.4825,,
2012,10,25,6,30,2527.4358,,
2012,10,25,7,0,6731.321,,
2012,10,25,7,30,10817.299,,
2012,10,25,8,0,14827.785,,
2012,10,25,8,30,18339.61,,
2012,10,25,9,0,21412.31,,
2012,10,25,9,30,23961.87,,
2012,10,25,10,0,25809.82,,
2012,10,25,10,30,27178.7,,
2012,10,25,11,0,27788.16,,
2012,10,25,11,30,27829.46,,
2012,10,25,12,0,27177.66,,
2012,10,25,12,30,26433.08,,
2012,10,25,13,0,25287.46,,
2012,10,25,13,30,23969.01,,
2012,10,25,14,0,21906.31,,
2012,10,25,14,30,19346.71,,
2012,10,25,15,0,15979.068,,
2012,10,25,15,30,12020.793,,
2012,10,25,16,0,7781.891,,
2012,10,25,16,30,3421.1947,,
2012,10,25,17,0,-21.4825,,
2012,10,25,17,30,-21.4825,,
2012,10,25,18,0,-21.4825,,
2012,10,25,18,30,-21.4825,,
2012,10,25,19,0,-21.4825,,
2012,10,25,19,30,-21.4825,,
2012,10,25,20,0,-21.4825,,
2012,10,25,20,30,-21.4825,,
2012,10,25,21,0,-21.4825,,
2012,10,25,21,30,-21.4825,,
2012,10,25,22,0,-21.4825,,
2012,10,25,22,30,-21.4825,,
2012,10,25,23,0,-21.4825,,
2012,10,25,23,30,-21.4825,,
2012,10,26,0,0,-21.4825,,
2012,10,26,0,30,-21.4825,,
2012,10,26,1,0,-21.4825,,
2012,10,26,1,30,-21.4825,,
2012,10,26,2,0,-21.4825,,
2012,10,26,2,30,-21.4825,,
2012,10,26,3,0,-21.4825,,
2012,10,26,3,30,-21.4825,,
2012,10,26,4,0,-21.4825,,
2012,10,26,4,30,-21.4825,,
2012,10,26,5,0,-21.4825,,
2012,10,26,5,30,-21.4825,,
2012,10,26,6,0,-21.4825,,
2012,10,26,6,30,2335.2423,,
2012,10,26,7,0,6740.207,,
2012,10,26,7,30,10979.987,,
2012,10,26,8,0,15260.824,,
2012,10,26,8,30,19082.08,,
2012,10,26,9,0,22371.73,,
2012,10,26,9,30,25246.35,,
2012,10,26,10,0,27518.7,,
2012,10,26,10,30,29041.26,,
2012,10,26,11,0,29871.79,,
2012,10,26,11,30,30194.5,,
2012,10,26,12,0,29936.49,,
2012,10,26,12,30,29098.31,,
2012,10,26,13,0,27667.6,,
2012,10,26,13,30,25619.43,,
2012,10,26,14,0,23012.42,,
2012,10,26,14,30,19946.57,,
2012,10,26,15,0,16323.085,,
2012,10,26,15,30,12156.278,,
2012,10,26,16,0,7812.637,,
2012,10,26,16,30,3312.2648,,
2012,10,26,17,0,-21.4825,,
2012,10,26,17,30,-21.4825,,
2012,10,26,18,0,-21.4825,,
2012,10,26,18,30,-21.4825,,
2012,10,26,19,0,-21.4825,,
2012,10,26,19,30,-21.4825,,
2012,10,26,20,0,-21.4825,,
2012,10,26,20,30,-21.4825,,
2012,10,26,21,0,-21.4825,,
2012,10,26,21,30,-21.4825,,
2012,10,26,22,0,-21.4825,,
2012,10,26,22,30,-21.4825,,
2012,10,26,23,0,-21.4825,,
2012,10,26,23,30,-21.4825,,
2012,10,27,0,0,-21.4825,,
2012,10,27,0,30,-21.4825,,
2012,10,27,1,0,-21.4825,,
2012,10,27,1,30,-21.4825,,
2012,10,27,2,0,-21.4825,,
2012,10,27,2,30,-21.4825,,
2012,10,27,3,0,-21.4825,,
2012,10,27,3,30,-21.4825,,
2012,10,27,4,0,-21.4825,,
2012,10,27,4,30,-21.4825,,
2012,10,27,5,0,-21.4825,,
2012,10,27,5,30,-21.4825,,
2012,10,27,6,0,-21.4825,,
2012,10,27,6,30,2306.1792,,
2012,10,27,7,0,6666.683,,
2012,10,27,7,30,10894.86,,
2012,10,27,8,0,15026.502,,
2012,10,27,8,30,18693.17,,
2012,10,27,9,0,21943.06,,
2012,10,27,9,30,24659.82,,
2012,10,27,10,0,26711.73,,
2012,10,27,10,30,28244.29,,
2012,10,27,11,0,28943.29,,
2012,10,27,11,30,29253.85,,
2012,10,27,12,0,28751.22,,
2012,10,27,12,30,27920.95,,
2012,10,27,13,0,26585.09,,
2012,10,27,13,30,24672.18,,
2012,10,27,14,0,22124.32,,
2012,10,27,14,30,19294.186,,
2012,10,27,15,0,15683.154,,
2012,10,27,15,30,11699.72,,
2012,10,27,16,0,7408.096,,
2012,10,27,16,30,3008.7735,,
2012,10,27,17,0,-21.4825,,
2012,10,27,17,30,-21.4825,,
2012,10,27,18,0,-21.4825,,
2012,10,27,18,30,-21.4825,,
2012,10,27,19,0,-21.4825,,
2012,10,27,19,30,-21.4825,,
2012,10,27,20,0,-21.4825,,
2012,10,27,20,30,-21.4825,,
2012,10,27,21,0,-21.4825,,
2012,10,27,21,30,-21.4825,,
2012,10,27,22,0,-21.4825,,
2012,10,27,22,30,-21.4825,,
2012,10,27,23,0,-21.4825,,
2012,10,27,23,30,-21.4825,,
2012,10,28,0,0,-21.4825,,
2012,10,28,0,30,-21.4825,,
2012,10,28,1,0,-21.4825,,
2012,10,28,1,30,-21.4825,,
2012,10,28,2,0,-21.4825,,
2012,10,28,2,30,-21.4825,,
2012,10,28,3,0,-21.4825,,
2012,10,28,3,30,-21.4825,,
2012,10,28,4,0,-21.4825,,
2012,10,28,4,30,-21.4825,,
2012,10,28,5,0,-21.4825,,
2012,10,28,5,30,-21.4825,,
2012,10,28,6,0,-21.4825,,
2012,10,28,6,30,1829.1365,,
2012,10,28,7,0,6178.458,,
2012,10,28,7,30,10346.538,,
2012,10,28,8,0,14349.652,,
2012,10,28,8,30,18007.86,,
2012,10,28,9,0,21181.51,,
2012,10,28,9,30,23702.56,,
2012,10,28,10,0,25859.7,,
2012,10,28,10,30,27175.51,,
2012,10,28,11,0,27624.78,,
2012,10,28,11,30,27766.52,,
2012,10,28,12,0,27473.12,,
2012,10,28,12,30,26739.74,,
2012,10,28,13,0,25500.03,,
2012,10,28,13,30,24041.14,,
2012,10,28,14,0,21792.68,,
2012,10,28,14,30,19157.682,,
2012,10,28,15,0,15752.359,,
2012,10,28,15,30,11789.04,,
2012,10,28,16,0,7542.873,,
2012,10,28,16,30,3066.4192,,
2012,10,28,17,0,-21.4825,,
2012,10,28,17,30,-21.4825,,
2012,10,28,18,0,-21.4825,,
2012,10,28,18,30,-21.4825,,
2012,10,28,19,0,-21.4825,,
2012,10,28,19,30,-21.4825,,
2012,10,28,20,0,-21.4825,,
2012,10,28,20,30,-21.4825,,
2012,10,28,21,0,-21.4825,,
2012,10,28,21,30,-21.4825,,
2012,10,28,22,0,-21.4825,,
2012,10,28,22,30,-21.4825,,
2012,10,28,23,0,-21.4825,,
2012,10,28,23,30,-21.4825,,
2012,10,29,0,0,-21.4825,,
2012,10,29,0,30,-21.4825,,
2012,10,29,1,0,-21.4825,,
2012,10,29,1,30,-21.4825,,
2012,10,29,2,0,-21.4825,,
2012,10,29,2,30,-21.4825,,
2012,10,29,3,0,-21.4825,,
2012,10,29,3,30,-21.4825,,
2012,10,29,4,0,-21.4825,,
2012,10,29,4,30,-21.4825,,
2012,10,29,5,0,-21.4825,,
2012,10,29,5,30,-21.4825,,
2012,10,29,6,0,-21.4825,,
2012,10,29,6,30,1825.5285,,
2012,10,29,7,0,6231.401,,
2012,10,29,7,30,10251.401,,
2012,10,29,8,0,14090.457,,
2012,10,29,8,30,17429.99,,
2012,10,29,9,0,19980.44,,
2012,10,29,9,30,22468.68,,
2012,10,29,10,0,24662.76,,
2012,10,29,10,30,26230.75,,
2012,10,29,11,0,27012.46,,
2012,10,29,11,30,27503.11,,
2012,10,29,12,0,27611.34,,
2012,10,29,12,30,26984.31,,
2012,10,29,13,0,25984.42,,
2012,10,29,13,30,24244.21,,
2012,10,29,14,0,21922,,
2012,10,29,14,30,19120.089,,
2012,10,29,15,0,15744.001,,
2012,10,29,15,30,11762.332,,
2012,10,29,16,0,7478.962,,
2012,10,29,16,30,2970.7337,,
2012,10,29,17,0,-21.4825,,
2012,10,29,17,30,-21.4825,,
2012,10,29,18,0,-21.4825,,
2012,10,29,18,30,-21.4825,,
2012,10,29,19,0,-21.4825,,
2012,10,29,19,30,-21.4825,,
2012,10,29,20,0,-21.4825,,
2012,10,29,20,30,-21.4825,,
2012,10,29,21,0,-21.4825,,
2012,10,29,21,30,-21.4825,,
2012,10,29,22,0,-21.4825,,
2012,10,29,22,30,-21.4825,,
2012,10,29,23,0,-21.4825,,
2012,10,29,23,30,-21.4825,,
2012,10,30,0,0,-21.4825,,
2012,10,30,0,30,-21.4825,,
2012,10,30,1,0,-21.4825,,
2012,10,30,1,30,-21.4825,,
2012,10,30,2,0,-21.4825,,
2012,10,30,2,30,-21.4825,,
2012,10,30,3,0,-21.4825,,
2012,10,30,3,30,-21.4825,,
2012,10,30,4,0,-21.4825,,
2012,10,30,4,30,-21.4825,,
2012,10,30,5,0,-21.4825,,
2012,10,30,5,30,-21.4825,,
2012,10,30,6,0,-21.4825,,
2012,10,30,6,30,1686.1262,,
2012,10,30,7,0,6139.11,,
2012,10,30,7,30,10177.582,,
2012,10,30,8,0,14079.208,,
2012,10,30,8,30,17493.7,,
2012,10,30,9,0,20065.78,,
2012,10,30,9,30,22493.6,,
2012,10,30,10,0,24463.01,,
2012,10,30,10,30,25929.19,,
2012,10,30,11,0,26721.98,,
2012,10,30,11,30,27216.21,,
2012,10,30,12,0,27072.13,,
2012,10,30,12,30,26809.33,,
2012,10,30,13,0,25754.56,,
2012,10,30,13,30,24043.16,,
2012,10,30,14,0,21742.53,,
2012,10,30,14,30,18991.838,,
2012,10,30,15,0,15520.245,,
2012,10,30,15,30,11500.889,,
2012,10,30,16,0,7258.214,,
2012,10,30,16,30,2731.1343,,
2012,10,30,17,0,-21.4825,,
2012,10,30,17,30,-21.4825,,
2012,10,30,18,0,-21.4825,,
2012,10,30,18,30,-21.4825,,
2012,10,30,19,0,-21.4825,,
2012,10,30,19,30,-21.4825,,
2012,10,30,20,0,-21.4825,,
2012,10,30,20,30,-21.4825,,
2012,10,30,21,0,-21.4825,,
2012,10,30,21,30,-21.4825,,
2012,10,30,22,0,-21.4825,,
2012,10,30,22,30,-21.4825,,
2012,10,30,23,0,-21.4825,,
2012,10,30,23,30,-21.4825,,
2012,10,31,0,0,-21.4825,,
2012,10,31,0,30,-21.4825,,
2012,10,31,1,0,-21.4825,,
2012,10,31,1,30,-21.4825,,
2012,10,31,2,0,-21.4825,,
2012,10,31,2,30,-21.4825,,
2012,10,31,3,0,-21.4825,,
2012,10,31,3,30,-21.4825,,
2012,10,31,4,0,-21.4825,,
2012,10,31,4,30,-21.4825,,
2012,10,31,5,0,-21.4825,,
2012,10,31,5,30,-21.4825,,
2012,10,31,6,0,-21.4825,,
2012,10,31,6,30,1411.1812,,
2012,10,31,7,0,5857.377,,
2012,10,31,7,30,2656.029,,
2012,10,31,8,0,6256.161,,
2012,10,31,8,30,17439.64,,
2012,10,31,9,0,20632.18,,
2012,10,31,9,30,23352.13,,
2012,10,31,10,0,25865.11,,
2012,10,31,10,30,27386.86,,
2012,10,31,11,0,28226.47,,
2012,10,31,11,30,28642.24,,
2012,10,31,12,0,28585.18,,
2012,10,31,12,30,27914.95,,
2012,10,31,13,0,26501.21,,
2012,10,31,13,30,24618.4,,
2012,10,31,14,0,22108.73,,
2012,10,31,14,30,19208.437,,
2012,10,31,15,0,15641.958,,
2012,10,31,15,30,11541.548,,
2012,10,31,16,0,4593.906,,
2012,10,31,16,30,2612.0292,,
2012,10,31,17,0,-21.4825,,
2012,10,31,17,30,-21.4825,,
2012,10,31,18,0,-21.4825,,
2012,10,31,18,30,-21.4825,,
2012,10,31,19,0,-21.4825,,
2012,10,31,19,30,-21.4825,,
2012,10,31,20,0,-21.4825,,
2012,10,31,20,30,-21.4825,,
2012,10,31,21,0,-21.4825,,
2012,10,31,21,30,-21.4825,,
2012,10,31,22,0,-21.4825,,
2012,10,31,22,30,-21.4825,,
2012,10,31,23,0,-21.4825,,
2012,10,31,23,30,-21.4825,,
2012,11,1,0,0,-21.4825,,
2012,11,1,0,30,-21.4825,,
2012,11,1,1,0,-21.4825,,
2012,11,1,1,30,-21.4825,,
2012,11,1,2,0,-21.4825,,
2012,11,1,2,30,-21.4825,,
2012,11,1,3,0,-21.4825,,
2012,11,1,3,30,-21.4825,,
2012,11,1,4,0,-21.4825,,
2012,11,1,4,30,-21.4825,,
2012,11,1,5,0,-21.4825,,
2012,11,1,5,30,-21.4825,,
2012,11,1,6,0,-21.4825,,
2012,11,1,6,30,1272.8573,,
2012,11,1,7,0,683.7116,,
2012,11,1,7,30,2450.577,,
2012,11,1,8,0,4416.327,,
2012,11,1,8,30,17733.2,,
2012,11,1,9,0,21028.1,,
2012,11,1,9,30,23746.89,,
2012,11,1,10,0,25960.67,,
2012,11,1,10,30,27575.7,,
2012,11,1,11,0,28642.48,,
2012,11,1,11,30,29145.93,,
2012,11,1,12,0,29001.1,,
2012,11,1,12,30,28228.49,,
2012,11,1,13,0,26712.11,,
2012,11,1,13,30,24799.56,,
2012,11,1,14,0,22249.77,,
2012,11,1,14,30,12879.412,,
2012,11,1,15,0,8451.076,,
2012,11,1,15,30,5994.754,,
2012,11,1,16,0,2998.592,,
2012,11,1,16,30,691.3927,,
2012,11,1,17,0,-21.4825,,
2012,11,1,17,30,-21.4825,,
2012,11,1,18,0,-21.4825,,
2012,11,1,18,30,-21.4825,,
2012,11,1,19,0,-21.4825,,
2012,11,1,19,30,-21.4825,,
2012,11,1,20,0,-21.4825,,
2012,11,1,20,30,-21.4825,,
2012,11,1,21,0,-21.4825,,
2012,11,1,21,30,-21.4825,,
2012,11,1,22,0,-21.4825,,
2012,11,1,22,30,-21.4825,,
2012,11,1,23,0,-21.4825,,
2012,11,1,23,30,-21.4825,,
2012,11,2,0,0,-21.4825,,
2012,11,2,0,30,-21.4825,,
2012,11,2,1,0,-21.4825,,
2012,11,2,1,30,-21.4825,,
2012,11,2,2,0,-21.4825,,
2012,11,2,2,30,-21.4825,,
2012,11,2,3,0,-21.4825,,
2012,11,2,3,30,-21.4825,,
2012,11,2,4,0,-21.4825,,
2012,11,2,4,30,-21.4825,,
2012,11,2,5,0,-21.4825,,
2012,11,2,5,30,-21.4825,,
2012,11,2,6,0,-21.4825,,
2012,11,2,6,30,1185.0829,,
2012,11,2,7,0,5653.024,,
2012,11,2,7,30,9844.133,,
2012,11,2,8,0,5863.026,,
2012,11,2,8,30,8802.76,,
2012,11,2,9,0,20764.53,,
2012,11,2,9,30,23296.25,,
2012,11,2,10,0,25278.41,,
2012,11,2,10,30,26252.66,,
2012,11,2,11,0,26229.07,,
2012,11,2,11,30,26757.39,,
2012,11,2,12,0,26578.62,,
2012,11,2,12,30,26336.86,,
2012,11,2,13,0,25420.39,,
2012,11,2,13,30,23852.24,,
2012,11,2,14,0,21569.64,,
2012,11,2,14,30,18693.772,,
2012,11,2,15,0,15133.048,,
2012,11,2,15,30,11099.913,,
2012,11,2,16,0,6747.123,,
2012,11,2,16,30,2075.4036,,
2012,11,2,17,0,-21.4825,,
2012,11,2,17,30,-21.4825,,
2012,11,2,18,0,-21.4825,,
2012,11,2,18,30,-21.4825,,
2012,11,2,19,0,-21.4825,,
2012,11,2,19,30,-21.4825,,
2012,11,2,20,0,-21.4825,,
2012,11,2,20,30,-21.4825,,
2012,11,2,21,0,-21.4825,,
2012,11,2,21,30,-21.4825,,
2012,11,2,22,0,-21.4825,,
2012,11,2,22,30,-21.4825,,
2012,11,2,23,0,-21.4825,,
2012,11,2,23,30,-21.4825,,
2012,11,3,0,0,-21.4825,,
2012,11,3,0,30,-21.4825,,
2012,11,3,1,0,-21.4825,,
2012,11,3,1,30,-21.4825,,
2012,11,3,2,0,-21.4825,,
2012,11,3,2,30,-21.4825,,
2012,11,3,3,0,-21.4825,,
2012,11,3,3,30,-21.4825,,
2012,11,3,4,0,-21.4825,,
2012,11,3,4,30,-21.4825,,
2012,11,3,5,0,-21.4825,,
2012,11,3,5,30,-21.4825,,
2012,11,3,6,0,-21.4825,,
2012,11,3,6,30,1008.6191,,
2012,11,3,7,0,5411.135,,
2012,11,3,7,30,9432.607,,
2012,11,3,8,0,13408.32,,
2012,11,3,8,30,16889.32,,
2012,11,3,9,0,19792.83,,
2012,11,3,9,30,22179.56,,
2012,11,3,10,0,24060.06,,
2012,11,3,10,30,25432.53,,
2012,11,3,11,0,26007.32,,
2012,11,3,11,30,26347,,
2012,11,3,12,0,26237.92,,
2012,11,3,12,30,25754.9,,
2012,11,3,13,0,24624.69,,
2012,11,3,13,30,23028.13,,
2012,11,3,14,0,20766.81,,
2012,11,3,14,30,17970.854,,
2012,11,3,15,0,14536.897,,
2012,11,3,15,30,10572.215,,
2012,11,3,16,0,6356.358,,
2012,11,3,16,30,1753.4005,,
2012,11,3,17,0,-21.4825,,
2012,11,3,17,30,-21.4825,,
2012,11,3,18,0,-21.4825,,
2012,11,3,18,30,-21.4825,,
2012,11,3,19,0,-21.4825,,
2012,11,3,19,30,-21.4825,,
2012,11,3,20,0,-21.4825,,
2012,11,3,20,30,-21.4825,,
2012,11,3,21,0,-21.4825,,
2012,11,3,21,30,-21.4825,,
2012,11,3,22,0,-21.4825,,
2012,11,3,22,30,-21.4825,,
2012,11,3,23,0,-21.4825,,
2012,11,3,23,30,-21.4825,,
2012,11,4,0,0,-21.4825,,
2012,11,4,0,30,-21.4825,,
2012,11,4,1,0,-21.4825,,
2012,11,4,1,30,-21.4825,,
2012,11,4,2,0,-21.4825,,
2012,11,4,2,30,-21.4825,,
2012,11,4,3,0,-21.4825,,
2012,11,4,3,30,-21.4825,,
2012,11,4,4,0,-21.4825,,
2012,11,4,4,30,-21.4825,,
2012,11,4,5,0,-21.4825,,
2012,11,4,5,30,-21.4825,,
2012,11,4,6,0,-21.4825,,
2012,11,4,6,30,1007.8876,,
2012,11,4,7,0,5410.662,,
2012,11,4,7,30,9508.545,,
2012,11,4,8,0,13471.901,,
2012,11,4,8,30,17054.8,,
2012,11,4,9,0,20169.13,,
2012,11,4,9,30,22712.04,,
2012,11,4,10,0,25069.94,,
2012,11,4,10,30,26566.51,,
2012,11,4,11,0,27531.74,,
2012,11,4,11,30,27898.33,,
2012,11,4,12,0,27609.71,,
2012,11,4,12,30,26942.04,,
2012,11,4,13,0,25655.12,,
2012,11,4,13,30,23838.68,,
2012,11,4,14,0,21472.01,,
2012,11,4,14,30,18651.026,,
2012,11,4,15,0,15078.081,,
2012,11,4,15,30,11091.475,,
2012,11,4,16,0,6743.6906,,
2012,11,4,16,30,1776.5598,,
2012,11,4,17,0,-21.4825,,
2012,11,4,17,30,-21.4825,,
2012,11,4,18,0,-21.4825,,
2012,11,4,18,30,-21.4825,,
2012,11,4,19,0,-21.4825,,
2012,11,4,19,30,-21.4825,,
2012,11,4,20,0,-21.4825,,
2012,11,4,20,30,-21.4825,,
2012,11,4,21,0,-21.4825,,
2012,11,4,21,30,-21.4825,,
2012,11,4,22,0,-21.4825,,
2012,11,4,22,30,-21.4825,,
2012,11,4,23,0,-21.4825,,
2012,11,4,23,30,-21.4825,,
2012,11,5,0,0,-21.4825,,
2012,11,5,0,30,-21.4825,,
2012,11,5,1,0,-21.4825,,
2012,11,5,1,30,-21.4825,,
2012,11,5,2,0,-21.4825,,
2012,11,5,2,30,-21.4825,,
2012,11,5,3,0,-21.4825,,
2012,11,5,3,30,-21.4825,,
2012,11,5,4,0,-21.4825,,
2012,11,5,4,30,-21.4825,,
2012,11,5,5,0,-21.4825,,
2012,11,5,5,30,-21.4825,,
2012,11,5,6,0,-21.4825,,
2012,11,5,6,30,967.0461,,
2012,11,5,7,0,5447.293,,
2012,11,5,7,30,9510.887,,
2012,11,5,8,0,13407.216,,
2012,11,5,8,30,16985.32,,
2012,11,5,9,0,20054.61,,
2012,11,5,9,30,22623.91,,
2012,11,5,10,0,24699.25,,
2012,11,5,10,30,26204.86,,
2012,11,5,11,0,26927.89,,
2012,11,5,11,30,27285.4,,
2012,11,5,12,0,27137.93,,
2012,11,5,12,30,26405.47,,
2012,11,5,13,0,25177.44,,
2012,11,5,13,30,23303.85,,
2012,11,5,14,0,20894.88,,
2012,11,5,14,30,18050.095,,
2012,11,5,15,0,14527.809,,
2012,11,5,15,30,10625.758,,
2012,11,5,16,0,6377.1462,,
2012,11,5,16,30,1423.85496,,
2012,11,5,17,0,-21.4825,,
2012,11,5,17,30,-21.4825,,
2012,11,5,18,0,-21.4825,,
