Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t1787,0.0,0.0,0.0,-0.0
t1788,0.0,0.0,0.0,7767.525593182239
t1789,0.0,0.0,0.0,1193.091931112792
t1790,0.0,0.0,0.0,8960.617524295032
t1791,0.0,0.0,0.0,183.2589206189237
t1792,0.0,0.0,0.0,7950.784513801163
t1793,0.0,0.0,0.0,9177.13326226635
t1794,0.0,0.0,0.0,0.0
t1795,0.0,0.0,0.0,7767.525593182239
t1796,0.0,0.0,0.0,3604.2627507807715
t1797,0.0,0.0,0.0,11371.788343963011
t1798,0.0,0.0,0.0,7165.098026575625
t1799,0.0,0.0,0.0,2962.4453547852186
t1800,0.0,0.0,0.0,5260.111844892031
t1801,0.0,0.0,0.0,4380.421128613255
t1802,0.0,0.0,0.0,4864.307111323866
t1803,0.0,0.0,0.0,3650.3760541577194
t1804,0.0,0.0,0.0,9649.603959639424
t1805,0.0,0.0,0.0,10784.455538553058
t1806,0.0,0.0,0.0,18551.981131735298
t1807,0.0,0.0,0.0,12607.931136713582
t1808,0.0,0.0,0.0,4166.2877367853835
t1809,0.0,0.0,0.0,4241.179652767091
t1810,0.0,0.0,0.0,4177.791135080174
t1811,0.0,0.0,0.0,4370.626598337511
t1812,0.0,0.0,0.0,4068.22724034937
t1813,0.0,0.0,0.0,4324.178056950532
t1814,0.0,0.0,0.0,4433.613752236702
t1815,0.0,0.0,0.0,7916.704832059992
t1816,0.0,0.0,0.0,1066.8266233266595
t1817,0.0,0.0,0.0,8834.352216508898
t1818,0.0,0.0,0.0,290.12987712910655
t1819,0.0,0.0,0.0,7521.959665180163
t1820,0.0,0.0,0.0,9177.133262266352
t1821,0.0,0.0,0.0,-0.0
t1822,0.0,0.0,0.0,7767.525593182239
t1823,0.0,0.0,0.0,1193.091931112792
t1824,0.0,0.0,0.0,8960.617524295032
t1825,0.0,0.0,0.0,183.2589206189237
t1826,0.0,0.0,0.0,7950.784513801163
t1827,0.0,0.0,0.0,1037.9815807009345
t1828,0.0,0.0,0.0,6888.977983276969
t1829,0.0,0.0,0.0,9177.13326226635
t1830,0.0,0.0,0.0,-0.0
t1831,0.0,0.0,0.0,7767.525593182239
t1832,0.0,0.0,0.0,3619.9769217628486
t1833,0.0,0.0,0.0,4703.577126602165
t1834,0.0,0.0,0.0,3786.417913226168
t1835,0.0,0.0,0.0,5804.521528849467
t1836,0.0,0.0,0.0,7104.117630273935
t1837,0.0,0.0,0.0,6011.354613339858
t1838,0.0,0.0,0.0,5926.979322885928
t1839,0.0,0.0,0.0,2750.93029429159
t1840,0.0,0.0,0.0,10518.455887473829
t1841,0.0,0.0,0.0,9769.57301887475
t1842,0.0,0.0,0.0,6419.869916358692
t1843,0.0,0.0,0.0,2908.6527936134444
t1844,0.0,0.0,0.0,5305.64186866782
t1845,0.0,0.0,0.0,11669.957320361287
t1846,0.0,0.0,0.0,15875.275373961807
t1847,0.0,0.0,0.0,19541.524558132707
t1848,0.0,0.0,0.0,10364.391295866355
