Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t1932,65.02648757314746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02648757314746
t1933,47.219697262336666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.219697262336666
t1934,43.381231547989614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.381231547989614
t1935,39.555545343642535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.555545343642535
t1936,35.730740459295475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.730740459295475
t1937,31.97059449013726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97059449013726
t1938,28.245262025790197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.245262025790197
t1939,24.53887843144313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53887843144313
t1940,24.222163771443128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.222163771443128
t1941,23.983888701443128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.983888701443128
t1942,23.720495341443126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.720495341443126
