BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t100,13183.390858559165,0.0,-1568.390858559166,0.0,0.0,0.0,0.0,0.0,0.0,-11615.0
t101,13427.965364149952,0.0,-1514.9653641499513,0.0,0.0,0.0,0.0,0.0,0.0,-11913.0
t102,12890.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12890.0
t103,9144.810396487617,5602.189603512382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14747.0
t104,9897.920408079255,5937.079591920746,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15835.0
t105,13354.398938037613,2596.6010619623867,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15951.0
t106,16001.294763816177,19.705236183826358,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16021.0
t107,20030.84331452077,0.0,-4081.8433145207696,0.0,0.0,0.0,0.0,0.0,0.0,-15949.0
t108,23613.42240132408,277.7700999804829,-8165.19250130456,0.0,0.0,0.0,0.0,0.0,0.0,-15726.0
t109,22025.828745891802,974.0669276966214,-7468.895673588421,0.0,0.0,0.0,0.0,0.0,0.0,-15531.0
t110,23897.962601285046,0.0,-8442.962601285042,0.0,0.0,0.0,0.0,0.0,0.0,-15455.0
t111,23425.836664997463,175.06296814379053,-8267.89963314125,0.0,0.0,0.0,0.0,0.0,0.0,-15333.0
t112,17256.185261014514,3309.3886701352635,-5133.57393114978,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t113,12597.760981729063,6128.600809777989,-2314.3617915070545,0.0,0.0,0.0,0.0,0.0,0.0,-16412.0
t114,22703.96069890068,1612.0009511921812,-6830.961650092861,0.0,0.0,0.0,0.0,0.0,0.0,-17485.0
t115,18124.360840314876,3870.3008804850856,-4572.661720799959,0.0,0.0,0.0,0.0,0.0,0.0,-17422.0
t116,16059.708323557792,966.2916764422072,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17026.0
t117,15787.03298640104,602.9670135989597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16390.0
