Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t165,466.7407640024325,3709.304533050002,0.0,2.572966947710391,0.0,0.0,0.0,0.0,4178.618264000145
t166,463.74942333890345,3729.739764833592,0.0,2.5357856040477675,0.0,0.0,0.0,0.0,4196.024973776543
t167,460.75808424411093,3735.307809708375,0.0,2.4861553641214957,0.0,0.0,0.0,0.0,4198.552049316608
t168,457.7667435805819,3754.7710007309574,0.0,2.4448274859796935,0.0,0.0,0.0,0.0,4214.982571797519
t169,454.77540448578935,3773.0221067917464,0.0,2.404254785864517,0.0,0.0,0.0,0.0,4230.2017660634
t170,462.12673789589314,3736.8071089232494,0.0,2.346413104461669,0.0,0.0,0.0,0.0,4201.280259923604
t171,469.47806973726034,3717.575536508417,0.0,2.299879822875038,0.0,0.0,0.0,0.0,4189.353486068552
t172,476.829403147364,3694.406614725089,0.0,2.250418247872265,0.0,0.0,0.0,0.0,4173.486436120325
t173,484.1807349887312,3658.465444162701,0.0,2.1937189967414263,0.0,0.0,0.0,0.0,4144.839898148173
t174,491.532068398835,3636.675310849686,0.0,2.143493467801645,0.0,0.0,0.0,0.0,4130.350872716323
t175,498.88340024020215,3613.888629480793,0.0,2.094181542981517,0.0,0.0,0.0,0.0,4114.866211263977
t176,506.2347336503059,3581.591084284903,0.0,2.029171493233506,0.0,0.0,0.0,0.0,4089.8549894284424
t177,513.586065491673,3561.369269741957,0.0,1.9670424856255286,0.0,0.0,0.0,0.0,4076.9223777192556
t178,520.9373989017768,3540.102296553662,0.0,1.9055952107099265,0.0,0.0,0.0,0.0,4062.945290666149
t179,528.2887307431439,3505.582104527516,0.0,1.8389115266565075,0.0,0.0,0.0,0.0,4035.7097467973163
t180,535.6400641532477,3485.503444184997,0.0,1.7766340509863439,0.0,0.0,0.0,0.0,4022.9201423892314
t181,542.9913959946149,3466.4440517824332,0.0,1.7172414398027454,0.0,0.0,0.0,0.0,4011.152689216851
t182,548.951947154575,3426.6073265033983,0.0,1.6412148346763062,0.0,0.0,0.0,0.0,3977.2004884926496
t183,554.9124983145351,3400.866262868319,0.0,1.5685720018339004,0.0,0.0,0.0,0.0,3957.3473331846885
t184,560.8730494744951,3374.0539187490544,0.0,1.4964187504087485,0.0,0.0,0.0,0.0,3936.4233869739583
t185,566.8335990657188,3333.771109066017,0.0,1.4212043914385382,0.0,0.0,0.0,0.0,3902.025912523174
t186,572.7941502256788,3305.338713850279,0.0,1.3499125561863654,0.0,0.0,0.0,0.0,3879.482776632144
t187,578.7547013856389,3283.1916719739866,0.0,1.2780095416424961,0.0,0.0,0.0,0.0,3863.2243829012677
t188,584.715252545599,3064.2506277515663,0.0,1.1966424370160746,0.0,0.0,0.0,0.0,3650.1625227341815
t189,590.6758037055591,2854.366063470933,0.0,1.1165601974930774,0.0,0.0,0.0,0.0,3446.1584273739854
t190,596.6363548655193,2653.8302125415344,0.0,1.0379078693304424,0.0,0.0,0.0,0.0,3251.5044752763843
t191,602.5969044567428,2438.6025642358036,0.0,0.9585725621372392,0.0,0.0,0.0,0.0,3042.1580412546837
t192,608.5574556167028,2230.834848197374,0.0,0.8788353750486497,0.0,0.0,0.0,0.0,2840.2711391891253
t193,614.5180067766629,2030.896648862273,0.0,0.7998621617971278,0.0,0.0,0.0,0.0,2646.214517800733
t194,634.8614519212573,1752.5494359989273,0.0,0.700743954414067,0.0,0.0,0.0,0.0,2388.1116318745985
t195,655.2048970658516,1484.7129951139766,0.0,0.6021996867073637,0.0,0.0,0.0,0.0,2140.5200918665355
t196,675.5483422104459,1214.6686612152314,0.0,0.5040369479892463,0.0,0.0,0.0,0.0,1890.7210403736667
t197,695.8917857863036,945.5308760105469,0.0,0.40467522004560497,0.0,0.0,0.0,0.0,1641.827337016896
t198,716.235230930898,675.8286677302849,0.0,0.3043455587184974,0.0,0.0,0.0,0.0,1392.3682442199015
t199,736.5786760754922,413.17607914698516,0.0,0.206533321926972,0.0,0.0,0.0,0.0,1149.9612885444044
t200,756.9221212200865,341.2185795762829,0.0,0.17089860258953732,0.0,0.0,0.0,0.0,1098.311599398959
t201,777.2655663646808,269.15554946665355,0.0,0.136420317461465,0.0,0.0,0.0,0.0,1046.5575361487959
t202,797.6090115092752,197.1306530798558,0.0,0.1029378933670561,0.0,0.0,0.0,0.0,994.842602482498
t203,817.9524550851329,125.12432459592128,0.0,0.06855192855337132,0.0,0.0,0.0,0.0,943.1453316096075
t204,838.2959002297273,53.11110395375961,0.0,0.0342766769574505,0.0,0.0,0.0,0.0,891.4412808604444
t205,858.6393453743214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.6393453743214
t206,876.3608292794602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.3608292794602
t207,894.0823131845992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0823131845992
t208,911.8037955210015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.8037955210015
t209,929.5252794261403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.5252794261403
t210,947.2467633312792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.2467633312792
t211,964.9682472364182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9682472364182
t212,982.6897295728204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.6897295728204
t213,1000.4112134779592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.4112134779592
t214,1018.1326973830983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.1326973830983
t215,1035.854181288237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.854181288237
t216,1053.5756636246392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.5756636246392
t217,1071.2971475297784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.2971475297784
t218,1064.7327190625554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.7327190625554
t219,1058.1682921640688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.1682921640688
t220,1051.603863696846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.603863696846
t221,1045.0394352296232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0394352296232
t222,1038.4750067624002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.4750067624002
t223,1031.9105798639139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.9105798639139
t224,1025.3461513966909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.3461513966909
t225,1018.7817229294678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.7817229294678
t226,1012.2172944622451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.2172944622451
t227,1005.6528675637587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.6528675637587
t228,999.0884390965357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0884390965357
t229,992.5240106293128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.5240106293128
t230,977.4271642282547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4271642282547
t231,962.33031625846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.33031625846
t232,947.2334698574019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.2334698574019
t233,932.1366218876071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.1366218876071
t234,917.0397754865489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0397754865489
t235,901.9429275167541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.9429275167541
t236,886.8460811156962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.8460811156962
t237,871.7492347146379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.7492347146379
t238,856.652386744843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.652386744843
t239,841.5555403437851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.5555403437851
t240,826.4586923739904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.4586923739904
t241,811.3618459729322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.3618459729322
t242,806.8943712387824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.8943712387824
t243,802.4268965046325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.4268965046325
t244,797.9594217704828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.9594217704828
t245,793.4919470363329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.4919470363329
t246,789.0244723021831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0244723021831
t247,784.5569975680335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5569975680335
t248,780.0895212651469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0895212651469
t249,775.6220465309971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.6220465309971
t250,771.1545717968472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.1545717968472
t251,766.6870970626975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.6870970626975
t252,762.2196223285476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.2196223285476
t253,757.6997737545498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.6997737545498
t254,755.3726283202316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.3726283202316
t255,752.9931090460653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.9931090460653
t256,750.6135913406356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.6135913406356
t257,748.2340720664694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.2340720664694
t258,745.854552792303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.854552792303
t259,743.4750335181369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.4750335181369
t260,741.0955142439706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0955142439706
t261,738.7159949698043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.7159949698043
t262,736.3364772643747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3364772643747
t263,733.9569579902084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.9569579902084
t264,731.5774387160421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.5774387160421
